Price,Adj Close,close,High,Low,Open,Volume,fwd_+1,fwd_+2,fwd_+3,fwd_+6,fwd_+12,change,Type,RunLenGroup,RunLen
Ticker,BCPG.BK,BCPG.BK,BCPG.BK,BCPG.BK,BCPG.BK,BCPG.BK,,,,,,,,,
Datetime,,,,,,,,,,,,,,,
2025-10-06 10:00:00+07:00,8.5,8.5,8.5,8.449999809265137,8.5,0,0.0,-0.005882375380572125,-0.005882375380572125,0.0,-0.005882375380572125,,Neutral,1,1
2025-10-06 10:05:00+07:00,8.5,8.5,8.550000190734863,8.5,8.5,184578,-0.005882375380572125,-0.005882375380572125,-0.005882375380572125,0.0,-0.005882375380572125,0.0,Neutral,1,2
2025-10-06 10:10:00+07:00,8.449999809265137,8.449999809265137,8.5,8.399999618530273,8.5,553502,0.0,0.0,0.005917182469050486,0.005917182469050486,0.0,-0.05000019073486328,Negative,2,1
2025-10-06 10:15:00+07:00,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,100201,0.0,0.005917182469050486,0.005917182469050486,0.0,0.0,0.0,Neutral,3,1
2025-10-06 10:20:00+07:00,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,36900,0.005917182469050486,0.005917182469050486,0.005917182469050486,0.0,-0.005917182469050486,0.0,Neutral,3,2
2025-10-06 10:25:00+07:00,8.5,8.5,8.5,8.5,8.5,3000,0.0,0.0,0.0,-0.005882375380572125,-0.01176475076114425,0.05000019073486328,Positive,4,1
2025-10-06 10:30:00+07:00,8.5,8.5,8.5,8.449999809265137,8.5,68208,0.0,0.0,-0.005882375380572125,-0.005882375380572125,-0.01176475076114425,0.0,Neutral,5,1
2025-10-06 10:35:00+07:00,8.5,8.5,8.5,8.5,8.5,2115,0.0,-0.005882375380572125,-0.005882375380572125,-0.005882375380572125,-0.01176475076114425,0.0,Neutral,5,2
2025-10-06 10:40:00+07:00,8.5,8.5,8.5,8.5,8.5,30000,-0.005882375380572125,-0.005882375380572125,-0.005882375380572125,-0.005882375380572125,-0.01176475076114425,0.0,Neutral,5,3
2025-10-06 10:50:00+07:00,8.449999809265137,8.449999809265137,8.5,8.449999809265137,8.5,35400,0.0,0.0,0.0,0.0,-0.005917182469050486,-0.05000019073486328,Negative,6,1
2025-10-06 10:55:00+07:00,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,212201,0.0,0.0,0.0,-0.005917182469050486,-0.005917182469050486,0.0,Neutral,7,1
2025-10-06 11:05:00+07:00,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,3700,0.0,0.0,0.0,-0.005917182469050486,0.0,0.0,Neutral,7,2
2025-10-06 11:10:00+07:00,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,600,0.0,0.0,0.0,-0.005917182469050486,-0.005917182469050486,0.0,Neutral,7,3
2025-10-06 11:15:00+07:00,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,1600,0.0,0.0,-0.005917182469050486,-0.005917182469050486,-0.005917182469050486,0.0,Neutral,7,4
2025-10-06 11:20:00+07:00,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,8444,0.0,-0.005917182469050486,-0.005917182469050486,-0.005917182469050486,-0.011834252077232543,0.0,Neutral,7,5
2025-10-06 11:35:00+07:00,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,300,-0.005917182469050486,-0.005917182469050486,-0.005917182469050486,-0.005917182469050486,-0.005917182469050486,0.0,Neutral,7,6
2025-10-06 11:45:00+07:00,8.399999618530273,8.399999618530273,8.449999809265137,8.399999618530273,8.449999809265137,16000,0.0,0.0,0.0,0.0,0.0,-0.05000019073486328,Negative,8,1
2025-10-06 11:55:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,400,0.0,0.0,0.0,0.005952403929229133,0.0,0.0,Neutral,9,1
2025-10-06 12:00:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,141500,0.0,0.0,0.0,0.0,0.0,0.0,Neutral,9,2
2025-10-06 12:05:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,47200,0.0,0.0,0.0,0.0,0.0,0.0,Neutral,9,3
2025-10-06 12:10:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,10100,0.0,0.0,0.005952403929229133,-0.005952290396567306,0.0,0.0,Neutral,9,4
2025-10-06 12:15:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,14800,0.0,0.005952403929229133,0.0,0.0,0.0,0.0,Neutral,9,5
2025-10-06 12:20:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,97428,0.005952403929229133,0.0,0.0,0.0,0.0,0.0,Neutral,9,6
2025-10-06 13:55:00+07:00,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,3200,-0.005917182469050486,-0.005917182469050486,-0.011834252077232543,-0.005917182469050486,-0.005917182469050486,0.05000019073486328,Positive,10,1
2025-10-06 14:00:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,272300,0.0,-0.005952290396567306,0.0,0.0,0.0,-0.05000019073486328,Negative,11,1
2025-10-06 14:05:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.350000381469727,8.350000381469727,800,-0.005952290396567306,0.0,0.0,0.0,-0.005952290396567306,0.0,Neutral,12,1
2025-10-06 14:10:00+07:00,8.350000381469727,8.350000381469727,8.399999618530273,8.350000381469727,8.350000381469727,4400,0.005987932308542776,0.005987932308542776,0.005987932308542776,0.005987932308542776,0.005987932308542776,-0.049999237060546875,Negative,13,1
2025-10-06 14:15:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8000,0.0,0.0,0.0,0.0,0.0,0.049999237060546875,Positive,14,1
2025-10-06 14:20:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,2000,0.0,0.0,0.0,0.0,0.0,0.0,Neutral,15,1
2025-10-06 14:25:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.350000381469727,8.350000381469727,61101,0.0,0.0,0.0,0.0,0.0,0.0,Neutral,15,2
2025-10-06 14:35:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,600,0.0,0.0,0.0,0.0,0.0,0.0,Neutral,15,3
2025-10-06 14:40:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,200,0.0,0.0,0.0,-0.005952290396567306,0.0,0.0,Neutral,15,4
2025-10-06 14:45:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,1045,0.0,0.0,0.0,0.0,0.0,0.0,Neutral,15,5
2025-10-06 14:55:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,6515,0.0,0.0,0.0,0.0,0.0,0.0,Neutral,15,6
2025-10-06 15:00:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,41700,0.0,0.0,-0.005952290396567306,0.0,0.0,0.0,Neutral,15,7
2025-10-06 15:05:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,20621,0.0,-0.005952290396567306,0.0,0.0,0.0,0.0,Neutral,15,8
2025-10-06 15:10:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,95700,-0.005952290396567306,0.0,0.0,0.0,0.0,0.0,Neutral,15,9
2025-10-06 15:15:00+07:00,8.350000381469727,8.350000381469727,8.399999618530273,8.350000381469727,8.399999618530273,7500,0.005987932308542776,0.005987932308542776,0.005987932308542776,0.005987932308542776,0.005987932308542776,-0.049999237060546875,Negative,16,1
2025-10-06 15:20:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.350000381469727,8.399999618530273,62800,0.0,0.0,0.0,0.0,-0.005952290396567306,0.049999237060546875,Positive,17,1
2025-10-06 15:25:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,4000,0.0,0.0,0.0,0.0,0.0,0.0,Neutral,18,1
2025-10-06 15:35:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,42300,0.0,0.0,0.0,0.0,0.0,0.0,Neutral,18,2
2025-10-06 15:40:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8700,0.0,0.0,0.0,0.0,0.0,0.0,Neutral,18,3
2025-10-06 15:45:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,3100,0.0,0.0,0.0,0.0,0.005952403929229133,0.0,Neutral,18,4
2025-10-06 15:50:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,4700,0.0,0.0,0.0,0.0,0.011904807858458266,0.0,Neutral,18,5
2025-10-06 15:55:00+07:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,15800,0.0,0.0,0.0,-0.005952290396567306,0.023809615716916754,0.0,Neutral,18,6
