Price,Adj Close,close,High,Low,Open,Volume,fwd_+1,fwd_+2,fwd_+3,fwd_+6,fwd_+12,change,Type,RunLenGroup,RunLen
Ticker,AOT.BK,AOT.BK,AOT.BK,AOT.BK,AOT.BK,AOT.BK,,,,,,,,,
Datetime,,,,,,,,,,,,,,,
2025-10-06 10:00:00+07:00,42.5,42.5,43.0,42.5,42.75,0,-0.00588235294117645,-0.0117647058823529,-0.00588235294117645,-0.0117647058823529,-0.02352941176470591,,Neutral,1,1
2025-10-06 10:05:00+07:00,42.25,42.25,42.5,42.25,42.5,2440613,-0.00591715976331364,0.0,0.00591715976331364,-0.00591715976331364,-0.017751479289940808,-0.25,Negative,2,1
2025-10-06 10:10:00+07:00,42.0,42.0,42.5,42.0,42.25,1882771,0.005952380952380931,0.011904761904761862,0.005952380952380931,0.0,-0.017857142857142905,-0.25,Negative,2,2
2025-10-06 10:15:00+07:00,42.25,42.25,42.25,42.0,42.0,2132486,0.00591715976331364,0.0,-0.00591715976331364,0.0,-0.023668639053254448,0.25,Positive,3,1
2025-10-06 10:20:00+07:00,42.5,42.5,42.5,42.0,42.25,1822833,-0.00588235294117645,-0.0117647058823529,-0.0117647058823529,-0.01764705882352946,-0.02352941176470591,0.25,Positive,3,2
2025-10-06 10:25:00+07:00,42.25,42.25,42.5,42.25,42.25,203717,-0.00591715976331364,-0.00591715976331364,-0.00591715976331364,-0.017751479289940808,-0.017751479289940808,-0.25,Negative,4,1
2025-10-06 10:30:00+07:00,42.0,42.0,42.5,42.0,42.25,1927752,0.0,0.0,0.005952380952380931,-0.011904761904761862,-0.023809523809523836,-0.25,Negative,4,2
2025-10-06 10:35:00+07:00,42.0,42.0,42.25,42.0,42.25,151056,0.0,0.005952380952380931,-0.005952380952380931,-0.011904761904761862,-0.023809523809523836,0.0,Neutral,5,1
2025-10-06 10:40:00+07:00,42.0,42.0,42.25,42.0,42.0,130135,0.005952380952380931,-0.005952380952380931,-0.011904761904761862,-0.017857142857142905,-0.017857142857142905,0.0,Neutral,5,2
2025-10-06 10:45:00+07:00,42.25,42.25,42.25,42.0,42.0,145878,-0.011834319526627168,-0.017751479289940808,-0.017751479289940808,-0.023668639053254448,-0.017751479289940808,0.25,Positive,6,1
2025-10-06 10:50:00+07:00,41.75,41.75,42.25,41.75,42.25,2439670,-0.005988023952095856,-0.005988023952095856,-0.005988023952095856,-0.005988023952095856,-0.0119760479041916,-0.5,Negative,7,1
2025-10-06 10:55:00+07:00,41.5,41.5,42.0,41.5,41.75,2567658,0.0,0.0,-0.0060240963855421326,0.0,-0.012048192771084376,-0.25,Negative,7,2
2025-10-06 11:00:00+07:00,41.5,41.5,41.75,41.5,41.5,1296780,0.0,-0.0060240963855421326,-0.0060240963855421326,-0.012048192771084376,-0.0060240963855421326,0.0,Neutral,8,1
2025-10-06 11:05:00+07:00,41.5,41.5,41.75,41.5,41.5,587706,-0.0060240963855421326,-0.0060240963855421326,0.0,-0.012048192771084376,-0.012048192771084376,0.0,Neutral,8,2
2025-10-06 11:10:00+07:00,41.25,41.25,41.5,41.25,41.5,2891550,0.0,0.0060606060606061,0.0060606060606061,0.0,0.0,-0.25,Negative,9,1
2025-10-06 11:15:00+07:00,41.25,41.25,41.5,41.25,41.25,139059,0.0060606060606061,0.0060606060606061,-0.0060606060606061,0.0060606060606061,0.0,0.0,Neutral,10,1
2025-10-06 11:20:00+07:00,41.5,41.5,41.75,41.25,41.5,4286921,0.0,-0.012048192771084376,-0.012048192771084376,-0.0060240963855421326,-0.0060240963855421326,0.25,Positive,11,1
2025-10-06 11:25:00+07:00,41.5,41.5,41.5,41.25,41.5,80443,-0.012048192771084376,-0.012048192771084376,-0.0060240963855421326,-0.012048192771084376,0.0,0.0,Neutral,12,1
2025-10-06 11:30:00+07:00,41.0,41.0,41.5,41.0,41.5,1924298,0.0,0.0060975609756097615,0.012195121951219523,0.0060975609756097615,0.0060975609756097615,-0.5,Negative,13,1
2025-10-06 11:35:00+07:00,41.0,41.0,41.25,41.0,41.0,141077,0.0060975609756097615,0.012195121951219523,0.0060975609756097615,0.0,0.012195121951219523,0.0,Neutral,14,1
2025-10-06 11:40:00+07:00,41.25,41.25,41.25,41.0,41.25,127910,0.0060606060606061,0.0,-0.0060606060606061,0.0,0.0,0.25,Positive,15,1
2025-10-06 11:45:00+07:00,41.5,41.5,41.5,41.0,41.0,1951551,-0.0060240963855421326,-0.012048192771084376,-0.0060240963855421326,-0.0060240963855421326,-0.0060240963855421326,0.25,Positive,15,2
2025-10-06 11:50:00+07:00,41.25,41.25,41.5,41.0,41.5,1176584,-0.0060606060606061,0.0,-0.0060606060606061,0.0,0.0,-0.25,Negative,16,1
2025-10-06 11:55:00+07:00,41.0,41.0,41.25,41.0,41.25,128800,0.0060975609756097615,0.0,0.0060975609756097615,0.012195121951219523,0.0060975609756097615,-0.25,Negative,16,2
2025-10-06 12:00:00+07:00,41.25,41.25,41.25,41.0,41.25,172210,-0.0060606060606061,0.0,0.0,0.0,0.0,0.25,Positive,17,1
2025-10-06 12:05:00+07:00,41.0,41.0,41.25,41.0,41.25,113501,0.0060975609756097615,0.0060975609756097615,0.0060975609756097615,0.012195121951219523,0.0060975609756097615,-0.25,Negative,18,1
2025-10-06 12:10:00+07:00,41.25,41.25,41.5,41.0,41.0,2299420,0.0,0.0,0.0060606060606061,0.0,0.0060606060606061,0.25,Positive,19,1
2025-10-06 12:15:00+07:00,41.25,41.25,41.5,41.25,41.5,9601,0.0,0.0060606060606061,0.0,0.0,0.0060606060606061,0.0,Neutral,20,1
2025-10-06 12:20:00+07:00,41.25,41.25,41.5,41.25,41.25,318200,0.0060606060606061,0.0,0.0060606060606061,0.0,0.0060606060606061,0.0,Neutral,20,2
2025-10-06 12:25:00+07:00,41.5,41.5,41.5,41.25,41.25,72929,-0.0060240963855421326,0.0,-0.0060240963855421326,-0.0060240963855421326,-0.0060240963855421326,0.25,Positive,21,1
2025-10-06 13:55:00+07:00,41.25,41.25,41.5,41.25,41.25,217900,0.0060606060606061,0.0,0.0,0.0,0.0,-0.25,Negative,22,1
2025-10-06 14:00:00+07:00,41.5,41.5,41.5,41.25,41.25,75883,-0.0060240963855421326,-0.0060240963855421326,-0.0060240963855421326,-0.0060240963855421326,-0.0060240963855421326,0.25,Positive,23,1
2025-10-06 14:05:00+07:00,41.25,41.25,41.5,41.25,41.25,163784,0.0,0.0,0.0,0.0060606060606061,0.0060606060606061,-0.25,Negative,24,1
2025-10-06 14:10:00+07:00,41.25,41.25,41.5,41.25,41.25,63338,0.0,0.0,0.0,0.0060606060606061,0.0060606060606061,0.0,Neutral,25,1
2025-10-06 14:15:00+07:00,41.25,41.25,41.5,41.25,41.5,260556,0.0,0.0,0.0,0.0060606060606061,0.0,0.0,Neutral,25,2
2025-10-06 14:20:00+07:00,41.25,41.25,41.5,41.25,41.25,176868,0.0,0.0,0.0060606060606061,0.0,0.0060606060606061,0.0,Neutral,25,3
2025-10-06 14:25:00+07:00,41.25,41.25,41.5,41.25,41.25,125259,0.0,0.0060606060606061,0.0060606060606061,0.0,0.0060606060606061,0.0,Neutral,25,4
2025-10-06 14:30:00+07:00,41.25,41.25,41.5,41.25,41.25,320906,0.0060606060606061,0.0060606060606061,0.0060606060606061,0.0,0.0,0.0,Neutral,25,5
2025-10-06 14:35:00+07:00,41.5,41.5,41.75,41.25,41.5,2977101,0.0,0.0,-0.0060240963855421326,0.0,0.0,0.25,Positive,26,1
2025-10-06 14:40:00+07:00,41.5,41.5,41.75,41.5,41.75,312304,0.0,-0.0060240963855421326,-0.0060240963855421326,0.0,-0.0060240963855421326,0.0,Neutral,27,1
2025-10-06 14:45:00+07:00,41.5,41.5,41.75,41.5,41.5,181903,-0.0060240963855421326,-0.0060240963855421326,-0.0060240963855421326,-0.0060240963855421326,-0.0060240963855421326,0.0,Neutral,27,2
2025-10-06 14:50:00+07:00,41.25,41.25,41.75,41.25,41.75,1666343,0.0,0.0,0.0060606060606061,0.0060606060606061,0.0,-0.25,Negative,28,1
2025-10-06 14:55:00+07:00,41.25,41.25,41.5,41.25,41.25,473313,0.0,0.0060606060606061,0.0060606060606061,0.0060606060606061,0.0060606060606061,0.0,Neutral,29,1
2025-10-06 15:00:00+07:00,41.25,41.25,41.5,41.25,41.25,144000,0.0060606060606061,0.0060606060606061,0.0,0.0,0.0,0.0,Neutral,29,2
2025-10-06 15:05:00+07:00,41.5,41.5,41.5,41.25,41.25,59042,0.0,-0.0060240963855421326,0.0,0.0,-0.0060240963855421326,0.25,Positive,30,1
2025-10-06 15:10:00+07:00,41.5,41.5,41.5,41.25,41.25,241201,-0.0060240963855421326,0.0,0.0,-0.0060240963855421326,0.0,0.0,Neutral,31,1
2025-10-06 15:15:00+07:00,41.25,41.25,41.5,41.25,41.25,25921,0.0060606060606061,0.0060606060606061,0.0,0.0,0.0121212121212122,-0.25,Negative,32,1
2025-10-06 15:20:00+07:00,41.5,41.5,41.5,41.25,41.25,76570,0.0,-0.0060240963855421326,0.0,-0.0060240963855421326,0.006024096385542244,0.25,Positive,33,1
2025-10-06 15:25:00+07:00,41.5,41.5,41.5,41.25,41.25,79336,-0.0060240963855421326,0.0,-0.0060240963855421326,0.0,0.006024096385542244,0.0,Neutral,34,1
2025-10-06 15:30:00+07:00,41.25,41.25,41.5,41.25,41.5,131039,0.0060606060606061,0.0,0.0,0.0,0.018181818181818077,-0.25,Negative,35,1
2025-10-06 15:35:00+07:00,41.5,41.5,41.5,41.25,41.25,189200,-0.0060240963855421326,-0.0060240963855421326,-0.0060240963855421326,-0.0060240963855421326,0.012048192771084265,0.25,Positive,36,1
2025-10-06 15:40:00+07:00,41.25,41.25,41.5,41.25,41.25,165107,0.0,0.0,0.0060606060606061,0.0060606060606061,0.018181818181818077,-0.25,Negative,37,1
2025-10-06 15:45:00+07:00,41.25,41.25,41.5,41.25,41.25,125101,0.0,0.0060606060606061,0.0,0.0121212121212122,0.018181818181818077,0.0,Neutral,38,1
2025-10-06 15:50:00+07:00,41.25,41.25,41.5,41.25,41.25,143704,0.0060606060606061,0.0,0.0,0.0121212121212122,0.018181818181818077,0.0,Neutral,38,2
2025-10-06 15:55:00+07:00,41.5,41.5,41.5,41.25,41.5,211534,-0.0060240963855421326,-0.0060240963855421326,0.0,0.006024096385542244,0.012048192771084265,0.25,Positive,39,1
2025-10-06 16:00:00+07:00,41.25,41.25,41.5,41.25,41.25,255005,0.0,0.0060606060606061,0.0121212121212122,0.018181818181818077,0.0121212121212122,-0.25,Negative,40,1
2025-10-06 16:05:00+07:00,41.25,41.25,41.5,41.25,41.5,257970,0.0060606060606061,0.0121212121212122,0.0121212121212122,0.018181818181818077,0.024242424242424176,0.0,Neutral,41,1
2025-10-06 16:10:00+07:00,41.5,41.5,41.75,41.25,41.25,3043300,0.006024096385542244,0.006024096385542244,0.006024096385542244,0.012048192771084265,0.024096385542168752,0.25,Positive,42,1
2025-10-06 16:15:00+07:00,41.75,41.75,41.75,41.5,41.5,179213,0.0,0.0,0.0059880239520957446,0.0059880239520957446,0.017964071856287456,0.25,Positive,42,2
2025-10-06 16:20:00+07:00,41.75,41.75,41.75,41.5,41.5,149229,0.0,0.0059880239520957446,0.0059880239520957446,0.0059880239520957446,0.017964071856287456,0.0,Neutral,43,1
2025-10-06 16:25:00+07:00,41.75,41.75,41.75,41.5,41.5,576881,0.0059880239520957446,0.0059880239520957446,0.0059880239520957446,0.0059880239520957446,0.017964071856287456,0.0,Neutral,43,2
2025-10-07 10:00:00+07:00,42.0,42.0,42.0,41.5,41.5,3915997,0.0,0.0,0.0,-0.005952380952380931,0.011904761904761862,0.25,Positive,44,1
2025-10-07 10:05:00+07:00,42.0,42.0,42.0,41.75,42.0,1506019,0.0,0.0,0.0,0.005952380952380931,0.005952380952380931,0.0,Neutral,45,1
2025-10-07 10:10:00+07:00,42.0,42.0,42.0,41.75,42.0,417054,0.0,0.0,0.0,0.011904761904761862,0.005952380952380931,0.0,Neutral,45,2
2025-10-07 10:15:00+07:00,42.0,42.0,42.0,41.75,42.0,1102285,0.0,0.0,-0.005952380952380931,0.011904761904761862,0.011904761904761862,0.0,Neutral,45,3
2025-10-07 10:20:00+07:00,42.0,42.0,42.0,41.75,42.0,27450,0.0,-0.005952380952380931,0.005952380952380931,0.011904761904761862,0.005952380952380931,0.0,Neutral,45,4
2025-10-07 10:25:00+07:00,42.0,42.0,42.0,41.75,42.0,101651,-0.005952380952380931,0.005952380952380931,0.011904761904761862,0.011904761904761862,0.005952380952380931,0.0,Neutral,45,5
2025-10-07 10:30:00+07:00,41.75,41.75,42.0,41.75,41.75,172925,0.011976047904191711,0.017964071856287456,0.017964071856287456,0.017964071856287456,0.011976047904191711,-0.25,Negative,46,1
2025-10-07 10:35:00+07:00,42.25,42.25,42.5,41.75,42.0,1943195,0.00591715976331364,0.00591715976331364,0.00591715976331364,0.0,0.0,0.5,Positive,47,1
2025-10-07 10:40:00+07:00,42.5,42.5,42.5,42.25,42.25,87050,0.0,0.0,0.0,-0.00588235294117645,-0.00588235294117645,0.25,Positive,47,2
2025-10-07 10:45:00+07:00,42.5,42.5,42.5,42.25,42.5,149157,0.0,0.0,0.0,0.0,-0.00588235294117645,0.0,Neutral,48,1
2025-10-07 10:50:00+07:00,42.5,42.5,42.5,42.25,42.25,77506,0.0,0.0,-0.00588235294117645,-0.00588235294117645,-0.00588235294117645,0.0,Neutral,48,2
2025-10-07 10:55:00+07:00,42.5,42.5,42.5,42.25,42.25,15368,0.0,-0.00588235294117645,-0.00588235294117645,-0.00588235294117645,0.0,0.0,Neutral,48,3
2025-10-07 11:00:00+07:00,42.5,42.5,42.5,42.25,42.5,83705,-0.00588235294117645,-0.00588235294117645,0.0,-0.00588235294117645,0.0,0.0,Neutral,48,4
2025-10-07 11:05:00+07:00,42.25,42.25,42.5,42.25,42.25,29905,0.0,0.00591715976331364,0.0,0.0,0.00591715976331364,-0.25,Negative,49,1
2025-10-07 11:10:00+07:00,42.25,42.25,42.5,42.25,42.5,1419441,0.00591715976331364,0.0,0.0,0.0,0.00591715976331364,0.0,Neutral,50,1
2025-10-07 11:15:00+07:00,42.5,42.5,42.75,42.25,42.5,1177811,-0.00588235294117645,-0.00588235294117645,-0.00588235294117645,-0.00588235294117645,-0.00588235294117645,0.25,Positive,51,1
2025-10-07 11:20:00+07:00,42.25,42.25,42.5,42.25,42.5,11659,0.0,0.0,0.0,0.0,0.0,-0.25,Negative,52,1
2025-10-07 11:25:00+07:00,42.25,42.25,42.5,42.25,42.25,6100,0.0,0.0,0.0,0.00591715976331364,0.0,0.0,Neutral,53,1
2025-10-07 11:30:00+07:00,42.25,42.25,42.5,42.25,42.5,11601,0.0,0.0,0.0,0.00591715976331364,0.0,0.0,Neutral,53,2
2025-10-07 11:35:00+07:00,42.25,42.25,42.5,42.25,42.25,60555,0.0,0.0,0.0,0.00591715976331364,0.00591715976331364,0.0,Neutral,53,3
2025-10-07 11:40:00+07:00,42.25,42.25,42.5,42.25,42.25,26832,0.0,0.0,0.00591715976331364,0.00591715976331364,0.0,0.0,Neutral,53,4
2025-10-07 11:45:00+07:00,42.25,42.25,42.5,42.25,42.25,33822,0.0,0.00591715976331364,0.00591715976331364,0.0,0.0,0.0,Neutral,53,5
2025-10-07 11:50:00+07:00,42.25,42.25,42.5,42.25,42.5,49300,0.00591715976331364,0.00591715976331364,0.00591715976331364,0.0,,0.0,Neutral,53,6
2025-10-07 11:55:00+07:00,42.5,42.5,42.5,42.25,42.25,6100,0.0,0.0,0.0,-0.00588235294117645,,0.25,Positive,54,1
2025-10-07 12:00:00+07:00,42.5,42.5,42.5,42.25,42.25,108911,0.0,0.0,-0.00588235294117645,-0.00588235294117645,,0.0,Neutral,55,1
2025-10-07 12:05:00+07:00,42.5,42.5,42.5,42.25,42.5,3750,0.0,-0.00588235294117645,-0.00588235294117645,0.0,,0.0,Neutral,55,2
2025-10-07 12:10:00+07:00,42.5,42.5,42.5,42.5,42.5,129385,-0.00588235294117645,-0.00588235294117645,-0.00588235294117645,-0.00588235294117645,,0.0,Neutral,55,3
2025-10-07 12:15:00+07:00,42.25,42.25,42.5,42.25,42.5,1549859,0.0,0.0,0.0,0.0,,-0.25,Negative,56,1
2025-10-07 12:20:00+07:00,42.25,42.25,42.5,42.25,42.25,59125,0.0,0.0,0.00591715976331364,,,0.0,Neutral,57,1
2025-10-07 12:25:00+07:00,42.25,42.25,42.5,42.25,42.25,6600,0.0,0.00591715976331364,0.0,,,0.0,Neutral,57,2
2025-10-07 13:55:00+07:00,42.25,42.25,42.25,42.25,42.25,92005,0.00591715976331364,0.0,0.0,,,0.0,Neutral,57,3
2025-10-07 14:00:00+07:00,42.5,42.5,42.5,42.25,42.25,83711,-0.00588235294117645,-0.00588235294117645,,,,0.25,Positive,58,1
2025-10-07 14:05:00+07:00,42.25,42.25,42.5,42.25,42.5,7752,0.0,,,,,-0.25,Negative,59,1
