Price,open,high,low,close,volume,fwd_+1,fwd_+2,fwd_+3,fwd_+6,fwd_+12,change,Type,RunLen
Ticker,bcpg.bk,bcpg.bk,bcpg.bk,bcpg.bk,bcpg.bk,,,,,,,,
Datetime,,,,,,,,,,,,,
2025-10-02 03:00:00+00:00,8.300000190734863,8.399999618530273,8.300000190734863,8.350000381469727,301321,0.005987932308542776,0.0,0.005987932308542776,0.011975978829573242,0.011975978829573242,0.05000019073486328,Positive,1
2025-10-02 03:15:00+00:00,8.399999618530273,8.399999618530273,8.350000381469727,8.399999618530273,417701,-0.005952290396567306,0.0,0.0,0.005952403929229133,0.011904807858458266,0.049999237060546875,Positive,2
2025-10-02 03:30:00+00:00,8.350000381469727,8.399999618530273,8.350000381469727,8.350000381469727,366936,0.005987932308542776,0.005987932308542776,0.011975978829573242,0.011975978829573242,0.017964025350603707,-0.049999237060546875,Negative,1
2025-10-02 03:45:00+00:00,8.350000381469727,8.399999618530273,8.350000381469727,8.399999618530273,30334,0.0,0.005952403929229133,0.005952403929229133,0.005952403929229133,0.011904807858458266,0.049999237060546875,Positive,1
2025-10-02 04:00:00+00:00,8.399999618530273,8.399999618530273,8.350000381469727,8.399999618530273,765500,0.005952403929229133,0.005952403929229133,0.005952403929229133,0.005952403929229133,0.005952403929229133,0.0,nan,1
2025-10-02 04:15:00+00:00,8.399999618530273,8.449999809265137,8.399999618530273,8.449999809265137,398000,0.0,0.0,0.0,0.0,-0.005917182469050486,0.05000019073486328,Positive,1
2025-10-02 04:30:00+00:00,8.449999809265137,8.5,8.399999618530273,8.449999809265137,240624,0.0,0.0,0.0,0.0,0.0,0.0,nan,1
2025-10-02 04:45:00+00:00,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,242900,0.0,0.0,0.0,0.005917182469050486,-0.005917182469050486,0.0,nan,2
2025-10-02 05:00:00+00:00,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,94900,0.0,0.0,0.0,0.005917182469050486,0.0,0.0,nan,3
2025-10-02 05:15:00+00:00,8.449999809265137,8.5,8.449999809265137,8.449999809265137,498854,0.0,0.0,0.0,0.005917182469050486,0.0,0.0,nan,4
2025-10-02 06:45:00+00:00,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,67700,0.0,0.0,0.005917182469050486,0.0,-0.011834252077232543,0.0,nan,5
2025-10-02 07:00:00+00:00,8.449999809265137,8.5,8.399999618530273,8.449999809265137,408102,0.0,0.005917182469050486,0.005917182469050486,-0.005917182469050486,-0.005917182469050486,0.0,nan,6
2025-10-02 07:15:00+00:00,8.449999809265137,8.550000190734863,8.449999809265137,8.449999809265137,883600,0.005917182469050486,0.005917182469050486,0.005917182469050486,0.0,-0.005917182469050486,0.0,nan,7
2025-10-02 07:30:00+00:00,8.449999809265137,8.5,8.449999809265137,8.5,302030,0.0,0.0,-0.005882375380572125,-0.01176475076114425,-0.01176475076114425,0.05000019073486328,Positive,1
2025-10-02 07:45:00+00:00,8.5,8.5,8.449999809265137,8.5,112200,0.0,-0.005882375380572125,-0.01176475076114425,-0.005882375380572125,-0.01176475076114425,0.0,nan,1
2025-10-02 08:00:00+00:00,8.449999809265137,8.5,8.449999809265137,8.5,56619,-0.005882375380572125,-0.01176475076114425,-0.005882375380572125,-0.005882375380572125,-0.01176475076114425,0.0,nan,2
2025-10-02 08:15:00+00:00,8.5,8.5,8.449999809265137,8.449999809265137,781651,-0.005917182469050486,0.0,-0.005917182469050486,-0.011834252077232543,-0.005917182469050486,-0.05000019073486328,Negative,1
2025-10-02 08:30:00+00:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,502,0.005952403929229133,0.0,0.005952403929229133,0.0,0.0,-0.05000019073486328,Negative,2
2025-10-02 08:45:00+00:00,8.399999618530273,8.449999809265137,8.399999618530273,8.449999809265137,51448,-0.005917182469050486,0.0,0.0,-0.005917182469050486,-0.011834252077232543,0.05000019073486328,Positive,1
2025-10-02 09:00:00+00:00,8.399999618530273,8.449999809265137,8.399999618530273,8.399999618530273,100902,0.005952403929229133,0.005952403929229133,-0.005952290396567306,0.0,0.0,-0.05000019073486328,Negative,1
2025-10-02 09:15:00+00:00,8.399999618530273,8.5,8.399999618530273,8.449999809265137,647704,0.0,-0.011834252077232543,-0.005917182469050486,-0.005917182469050486,-0.005917182469050486,0.05000019073486328,Positive,1
2025-10-03 03:00:00+00:00,8.449999809265137,8.5,8.449999809265137,8.449999809265137,588800,-0.011834252077232543,-0.005917182469050486,-0.005917182469050486,-0.005917182469050486,0.0,0.0,nan,1
2025-10-03 03:15:00+00:00,8.449999809265137,8.449999809265137,8.350000381469727,8.350000381469727,681138,0.005987932308542776,0.005987932308542776,0.005987932308542776,0.005987932308542776,0.0,-0.09999942779541016,Negative,1
2025-10-03 03:30:00+00:00,8.399999618530273,8.399999618530273,8.350000381469727,8.399999618530273,200000,0.0,0.0,0.0,0.0,0.0,0.049999237060546875,Positive,1
2025-10-03 03:45:00+00:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,59050,0.0,0.0,0.0,-0.005952290396567306,-0.005952290396567306,0.0,nan,1
2025-10-03 04:00:00+00:00,8.449999809265137,8.449999809265137,8.399999618530273,8.399999618530273,544900,0.0,0.0,0.0,0.0,0.0,0.0,nan,2
2025-10-03 04:15:00+00:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,381201,0.0,0.0,0.0,0.0,0.0,0.0,nan,3
2025-10-03 04:30:00+00:00,8.399999618530273,8.399999618530273,8.350000381469727,8.399999618530273,42971,0.0,0.0,-0.005952290396567306,0.005952403929229133,-0.005952290396567306,0.0,nan,4
2025-10-03 04:45:00+00:00,8.399999618530273,8.399999618530273,8.350000381469727,8.399999618530273,86131,0.0,-0.005952290396567306,0.0,-0.005952290396567306,0.0,0.0,nan,5
2025-10-03 05:00:00+00:00,8.350000381469727,8.399999618530273,8.300000190734863,8.399999618530273,481395,-0.005952290396567306,0.0,0.0,0.0,0.0,0.0,nan,6
2025-10-03 05:15:00+00:00,8.399999618530273,8.399999618530273,8.300000190734863,8.350000381469727,211017,0.005987932308542776,0.005987932308542776,0.011975978829573242,0.0,0.011975978829573242,-0.049999237060546875,Negative,1
2025-10-03 06:45:00+00:00,8.350000381469727,8.399999618530273,8.350000381469727,8.399999618530273,50900,0.0,0.005952403929229133,-0.005952290396567306,0.0,0.011904807858458266,0.049999237060546875,Positive,1
2025-10-03 07:00:00+00:00,8.350000381469727,8.449999809265137,8.350000381469727,8.399999618530273,332738,0.005952403929229133,-0.005952290396567306,0.0,0.0,0.011904807858458266,0.0,nan,1
2025-10-03 07:15:00+00:00,8.399999618530273,8.449999809265137,8.399999618530273,8.449999809265137,436700,-0.011834252077232543,-0.005917182469050486,-0.011834252077232543,-0.011834252077232543,0.0,0.05000019073486328,Positive,1
2025-10-03 07:30:00+00:00,8.449999809265137,8.449999809265137,8.350000381469727,8.350000381469727,170901,0.005987932308542776,0.0,0.005987932308542776,0.005987932308542776,0.011975978829573242,-0.09999942779541016,Negative,1
2025-10-03 07:45:00+00:00,8.399999618530273,8.399999618530273,8.350000381469727,8.399999618530273,222301,-0.005952290396567306,0.0,0.0,0.0,0.005952403929229133,0.049999237060546875,Positive,1
2025-10-03 08:00:00+00:00,8.399999618530273,8.449999809265137,8.350000381469727,8.350000381469727,179610,0.005987932308542776,0.005987932308542776,0.0,0.011975978829573242,0.011975978829573242,-0.049999237060546875,Negative,1
2025-10-03 08:15:00+00:00,8.399999618530273,8.449999809265137,8.350000381469727,8.399999618530273,156101,0.0,-0.005952290396567306,0.0,0.011904807858458266,0.0,0.049999237060546875,Positive,1
2025-10-03 08:30:00+00:00,8.399999618530273,8.399999618530273,8.350000381469727,8.399999618530273,22401,-0.005952290396567306,0.0,0.0,0.011904807858458266,0.0,0.0,nan,1
2025-10-03 08:45:00+00:00,8.399999618530273,8.399999618530273,8.350000381469727,8.350000381469727,17811,0.005987932308542776,0.005987932308542776,0.011975978829573242,0.011975978829573242,0.005987932308542776,-0.049999237060546875,Negative,1
2025-10-03 09:00:00+00:00,8.399999618530273,8.399999618530273,8.350000381469727,8.399999618530273,32900,0.0,0.005952403929229133,0.011904807858458266,0.005952403929229133,0.005952403929229133,0.049999237060546875,Positive,1
2025-10-03 09:15:00+00:00,8.399999618530273,8.399999618530273,8.350000381469727,8.399999618530273,371300,0.005952403929229133,0.011904807858458266,0.011904807858458266,0.005952403929229133,-0.005952290396567306,0.0,nan,1
2025-10-06 03:00:00+00:00,8.5,8.550000190734863,8.399999618530273,8.449999809265137,738080,0.005917182469050486,0.005917182469050486,0.0,0.0,-0.005917182469050486,0.05000019073486328,Positive,1
2025-10-06 03:15:00+00:00,8.449999809265137,8.5,8.449999809265137,8.5,140101,0.0,-0.005882375380572125,-0.005882375380572125,-0.01176475076114425,-0.01176475076114425,0.05000019073486328,Positive,2
2025-10-06 03:30:00+00:00,8.5,8.5,8.449999809265137,8.5,100323,-0.005882375380572125,-0.005882375380572125,-0.005882375380572125,-0.01176475076114425,-0.01176475076114425,0.0,nan,1
2025-10-06 03:45:00+00:00,8.5,8.5,8.449999809265137,8.449999809265137,247601,0.0,0.0,0.0,-0.005917182469050486,-0.005917182469050486,-0.05000019073486328,Negative,1
2025-10-06 04:00:00+00:00,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,4300,0.0,0.0,-0.005917182469050486,0.0,-0.005917182469050486,0.0,nan,1
2025-10-06 04:15:00+00:00,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,10044,0.0,-0.005917182469050486,-0.005917182469050486,-0.011834252077232543,-0.005917182469050486,0.0,nan,2
2025-10-06 04:30:00+00:00,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,300,-0.005917182469050486,-0.005917182469050486,-0.005917182469050486,-0.005917182469050486,-0.005917182469050486,0.0,nan,3
2025-10-06 04:45:00+00:00,8.449999809265137,8.449999809265137,8.399999618530273,8.399999618530273,16400,0.0,0.0,0.005952403929229133,0.0,0.0,-0.05000019073486328,Negative,1
2025-10-06 05:00:00+00:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,198800,0.0,0.005952403929229133,-0.005952290396567306,0.0,-0.005952290396567306,0.0,nan,1
2025-10-06 05:15:00+00:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,112228,0.005952403929229133,-0.005952290396567306,0.0,0.0,0.0,0.0,nan,2
2025-10-06 06:45:00+00:00,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,3200,-0.011834252077232543,-0.005917182469050486,-0.005917182469050486,-0.005917182469050486,0.017751547407151236,0.05000019073486328,Positive,1
2025-10-06 07:00:00+00:00,8.399999618530273,8.399999618530273,8.350000381469727,8.350000381469727,277500,0.005987932308542776,0.005987932308542776,0.005987932308542776,0.005987932308542776,0.02994011839266486,-0.09999942779541016,Negative,1
2025-10-06 07:15:00+00:00,8.399999618530273,8.399999618530273,8.350000381469727,8.399999618530273,71101,0.0,0.0,0.0,0.0,0.023809615716916754,0.049999237060546875,Positive,1
2025-10-06 07:30:00+00:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,800,0.0,0.0,0.0,0.0,0.02976190611348417,0.0,nan,1
2025-10-06 07:45:00+00:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,7560,0.0,0.0,0.0,-0.005952290396567306,0.023809615716916754,0.0,nan,2
2025-10-06 08:00:00+00:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,158021,0.0,0.0,0.0,0.0,0.01785721178768762,0.0,nan,3
2025-10-06 08:15:00+00:00,8.399999618530273,8.399999618530273,8.350000381469727,8.399999618530273,74300,0.0,0.0,0.0,0.023809615716916754,0.023809615716916754,0.0,nan,4
2025-10-06 08:30:00+00:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,51000,0.0,0.0,-0.005952290396567306,0.023809615716916754,0.023809615716916754,0.0,nan,5
2025-10-06 08:45:00+00:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,23600,0.0,-0.005952290396567306,0.0,0.023809615716916754,0.01785721178768762,0.0,nan,6
2025-10-06 09:00:00+00:00,8.399999618530273,8.449999809265137,8.399999618530273,8.399999618530273,28600,-0.005952290396567306,0.0,0.023809615716916754,0.02976190611348417,0.023809615716916754,0.0,nan,7
2025-10-06 09:15:00+00:00,8.399999618530273,8.399999618530273,8.350000381469727,8.350000381469727,155891,0.005987932308542776,0.02994011839266486,0.02994011839266486,0.02994011839266486,0.02994011839266486,-0.049999237060546875,Negative,1
2025-10-07 03:00:00+00:00,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,20000,0.023809615716916754,0.023809615716916754,0.023809615716916754,0.01785721178768762,,0.049999237060546875,Positive,1
2025-10-07 03:15:00+00:00,8.399999618530273,8.699999809265137,8.399999618530273,8.600000381469727,2517823,0.0,0.0,0.005813864516596823,0.0,,0.20000076293945312,Positive,2
2025-10-07 03:30:00+00:00,8.600000381469727,8.600000381469727,8.550000190734863,8.600000381469727,402500,0.0,0.005813864516596823,0.0,0.0,,0.0,nan,1
2025-10-07 03:45:00+00:00,8.550000190734863,8.600000381469727,8.550000190734863,8.600000381469727,60425,0.005813864516596823,0.0,-0.005813975408954342,-0.005813975408954342,,0.0,nan,2
2025-10-07 04:00:00+00:00,8.550000190734863,8.649999618530273,8.550000190734863,8.649999618530273,793407,-0.005780258874628963,-0.011560628000628848,-0.005780258874628963,-0.005780258874628963,,0.049999237060546875,Positive,1
2025-10-07 04:15:00+00:00,8.600000381469727,8.649999618530273,8.550000190734863,8.600000381469727,278100,-0.005813975408954342,0.0,0.0,0.0,,-0.049999237060546875,Negative,1
2025-10-07 04:30:00+00:00,8.600000381469727,8.600000381469727,8.550000190734863,8.550000190734863,27200,0.005847975394087879,0.005847975394087879,0.0,,,-0.05000019073486328,Negative,2
2025-10-07 04:45:00+00:00,8.550000190734863,8.600000381469727,8.550000190734863,8.600000381469727,348911,0.0,-0.005813975408954342,0.0,,,0.05000019073486328,Positive,1
2025-10-07 05:00:00+00:00,8.550000190734863,8.600000381469727,8.550000190734863,8.600000381469727,400002,-0.005813975408954342,0.0,0.0,,,0.0,nan,1
2025-10-07 05:15:00+00:00,8.600000381469727,8.600000381469727,8.550000190734863,8.550000190734863,2601,0.005847975394087879,0.005847975394087879,,,,-0.05000019073486328,Negative,1
2025-10-07 06:45:00+00:00,8.550000190734863,8.600000381469727,8.550000190734863,8.600000381469727,214002,0.0,,,,,0.05000019073486328,Positive,1
2025-10-07 07:00:00+00:00,8.550000190734863,8.600000381469727,8.550000190734863,8.600000381469727,261791,,,,,,0.0,nan,1
