Date,Adj Close,Close,High,Low,Open,Volume,SMA20,SMA50,RSI14
2024-01-03,1.5000085830688477,1.659999966621399,1.690000057220459,1.649999976158142,1.6799999475479126,186100900,,,
2024-01-04,1.5000085830688477,1.659999966621399,1.6799999475479126,1.649999976158142,1.649999976158142,203059500,,,
2024-01-05,1.5090446472167969,1.6699999570846558,1.690000057220459,1.659999966621399,1.659999966621399,137008500,,,
2024-01-08,1.4728999137878418,1.6299999952316284,1.6799999475479126,1.6299999952316284,1.6799999475479126,264409000,,,
2024-01-09,1.5000085830688477,1.659999966621399,1.659999966621399,1.6399999856948853,1.649999976158142,119259500,,,
2024-01-10,1.463863730430603,1.6200000047683716,1.659999966621399,1.590000033378601,1.649999976158142,460336800,,,
2024-01-11,1.463863730430603,1.6200000047683716,1.6399999856948853,1.6200000047683716,1.6200000047683716,90402200,,,
2024-01-12,1.4728999137878418,1.6299999952316284,1.6399999856948853,1.6100000143051147,1.6200000047683716,116129400,,,
2024-01-15,1.4728999137878418,1.6299999952316284,1.6299999952316284,1.6299999952316284,1.6299999952316284,0,,,
2024-01-16,1.4548275470733643,1.6100000143051147,1.6299999952316284,1.6100000143051147,1.6100000143051147,102170600,,,
2024-01-17,1.4367552995681763,1.590000033378601,1.6200000047683716,1.590000033378601,1.6100000143051147,183108000,,,
2024-01-18,1.445791482925415,1.600000023841858,1.6100000143051147,1.5700000524520874,1.590000033378601,273240500,,,
2024-01-19,1.527117133140564,1.690000057220459,1.7100000381469727,1.600000023841858,1.6100000143051147,897170800,,,
2024-01-22,1.62651526927948,1.7999999523162842,1.809999942779541,1.7599999904632568,1.7599999904632568,1787127500,,,68.42106253817445
2024-01-23,1.6174790859222412,1.7899999618530273,1.809999942779541,1.7799999713897705,1.7999999523162842,690984200,,,66.66667685550144
2024-01-24,1.6174790859222412,1.7899999618530273,1.809999942779541,1.7799999713897705,1.7899999618530273,383369500,,,66.66667685550144
2024-01-25,1.62651526927948,1.7999999523162842,1.7999999523162842,1.75,1.7799999713897705,324202700,,,66.66667685550144
2024-01-26,1.6084429025650024,1.7799999713897705,1.7999999523162842,1.7599999904632568,1.7999999523162842,226187900,,,70.27027984881676
2024-01-29,1.5994067192077637,1.7699999809265137,1.7899999618530273,1.7599999904632568,1.7799999713897705,220352700,,,65.71429739193756
2024-01-30,1.5994067192077637,1.7699999809265137,1.7799999713897705,1.7599999904632568,1.7799999713897705,136031100,1.6884999871253967,,74.19355831087262
