Date,Adj Close,Close,High,Low,Open,Volume,SMA20,SMA50,RSI14
2024-01-03,1.5989658832550049,1.850000023841858,1.8700000047683716,1.809999942779541,1.809999942779541,311377500,,,
2024-01-04,1.6248950958251953,1.8799999952316284,1.8799999952316284,1.8300000429153442,1.840000033378601,137900500,,,
2024-01-05,1.6076089143753052,1.8600000143051147,1.8799999952316284,1.850000023841858,1.8700000047683716,120350100,,,
2024-01-08,1.6076089143753052,1.8600000143051147,1.8799999952316284,1.840000033378601,1.8600000143051147,90430600,,,
2024-01-09,1.5989658832550049,1.850000023841858,1.8700000047683716,1.840000033378601,1.8700000047683716,41493300,,,
2024-01-10,1.5730366706848145,1.8200000524520874,1.8600000143051147,1.8200000524520874,1.850000023841858,104062700,,,
2024-01-11,1.547107458114624,1.7899999618530273,1.8300000429153442,1.7799999713897705,1.8300000429153442,104138300,,,
2024-01-12,1.5298212766647339,1.7699999809265137,1.7999999523162842,1.7599999904632568,1.7899999618530273,90184100,,,
2024-01-15,1.5643935203552246,1.809999942779541,1.809999942779541,1.7699999809265137,1.7799999713897705,66949800,,,
2024-01-16,1.5384643077850342,1.7799999713897705,1.809999942779541,1.7799999713897705,1.809999942779541,45359600,,,
2024-01-17,1.4952490329742432,1.7300000190734863,1.7899999618530273,1.7300000190734863,1.7899999618530273,105252900,,,
2024-01-18,1.5125352144241333,1.75,1.7699999809265137,1.7200000286102295,1.7400000095367432,45353400,,,
2024-01-19,1.5038920640945435,1.7400000095367432,1.7699999809265137,1.7400000095367432,1.75,33467500,,,
2024-01-22,1.5038920640945435,1.7400000095367432,1.7699999809265137,1.7400000095367432,1.7400000095367432,40303900,,,31.034470001377073
2024-01-23,1.4779630899429321,1.7100000381469727,1.7599999904632568,1.7000000476837158,1.75,65902800,,,28.124989522614953
2024-01-24,1.5211782455444336,1.7599999904632568,1.7599999904632568,1.7000000476837158,1.7000000476837158,68054700,,,32.35292983301923
2024-01-25,1.5125352144241333,1.75,1.7599999904632568,1.7300000190734863,1.7300000190734863,28592400,,,33.33332129198382
2024-01-26,1.5038920640945435,1.7400000095367432,1.7599999904632568,1.7300000190734863,1.75,39188700,,,32.35292983301923
2024-01-29,1.5211782455444336,1.7599999904632568,1.7799999713897705,1.7300000190734863,1.7300000190734863,47925600,,,37.14284449206763
2024-01-30,1.547107458114624,1.7899999618530273,1.809999942779541,1.7699999809265137,1.7699999809265137,92957000,1.7870000004768372,,45.71427014408325
