Date,Adj Close,Close,High,Low,Open,Volume,SMA20,SMA50,RSI14
2024-01-03,43.52096176147461,45.0,46.5,44.5,45.0,9965200,,,
2024-01-04,44.72987747192383,46.25,47.0,44.5,45.0,7196100,,,
2024-01-05,44.48809814453125,46.0,46.5,45.5,46.25,6464900,,,
2024-01-08,44.0045280456543,45.5,46.0,45.25,46.0,1380000,,,
2024-01-09,43.279178619384766,44.75,46.0,44.5,45.75,3089000,,,
2024-01-10,42.07026290893555,43.5,44.25,43.0,44.25,5603000,,,
2024-01-11,41.58669662475586,43.0,43.5,42.5,43.5,5102200,,,
2024-01-12,41.58669662475586,43.0,43.0,42.5,43.0,2019800,,,
2024-01-15,41.58669662475586,43.0,43.75,42.75,42.75,2731600,,,
2024-01-16,41.10313415527344,42.5,43.25,42.25,43.0,4106400,,,
2024-01-17,41.10313415527344,42.5,42.5,42.0,42.5,1511700,,,
2024-01-18,40.619564056396484,42.0,42.75,41.5,42.75,3581400,,,
2024-01-19,40.377784729003906,41.75,42.5,41.25,42.25,1980400,,,
2024-01-22,40.1359977722168,41.5,42.0,41.25,41.75,1506400,,,20.83333333333333
2024-01-23,40.1359977722168,41.5,42.0,41.25,41.75,1233300,,,20.83333333333333
2024-01-24,41.10313415527344,42.5,43.25,41.5,41.5,7145200,,,17.391304347826093
2024-01-25,41.10313415527344,42.5,43.0,42.25,42.5,2308900,,,18.181818181818173
2024-01-26,41.10313415527344,42.5,43.0,42.0,43.0,2407000,,,20.0
2024-01-29,42.07026290893555,43.5,44.0,42.5,42.75,4789500,,,38.095238095238095
2024-01-30,41.82848358154297,43.25,43.5,42.75,43.25,4171900,43.3,,47.05882352941176
2024-01-31,42.07026290893555,43.5,43.5,42.5,43.25,4295300,43.225,,56.25
2024-02-01,41.344913482666016,42.75,43.5,42.5,43.5,2143200,43.05,,47.368421052631575
2024-02-02,41.82848358154297,43.25,43.75,43.0,43.5,3277200,42.9125,,52.38095238095237
2024-02-05,41.58669662475586,43.0,43.5,43.0,43.25,957700,42.7875,,55.0
2024-02-06,41.344913482666016,42.75,43.5,42.75,43.0,2297800,42.6875,,52.38095238095237
2024-02-07,41.10313415527344,42.5,43.0,42.0,42.75,3335100,42.6375,,55.0
2024-02-08,41.10313415527344,42.5,43.0,42.5,43.0,2805300,42.6125,,57.89473684210526
2024-02-09,41.10313415527344,42.5,42.75,42.25,42.5,811000,42.5875,,61.11111111111111
2024-02-12,41.10313415527344,42.5,42.75,42.5,42.5,504200,42.5625,,61.11111111111111
2024-02-13,41.10313415527344,42.5,43.0,42.5,42.75,1269800,42.5625,,50.0
2024-02-14,41.10313415527344,42.5,42.75,42.0,42.5,2105000,42.5625,,50.0
2024-02-15,40.86134719848633,42.25,42.75,42.0,42.5,2749700,42.575,,46.666666666666664
2024-02-16,40.619564056396484,42.0,42.5,41.0,42.5,2432000,42.5875,,25.0
2024-02-19,40.86134719848633,42.25,42.5,41.5,42.0,2922900,42.625,,33.33333333333333
2024-02-20,41.344913482666016,42.75,43.0,41.75,42.5,2775100,42.6875,,38.46153846153846
2024-02-21,41.344913482666016,42.75,43.25,42.5,42.75,2789900,42.7,,50.0
2024-02-22,41.58669662475586,43.0,43.0,42.25,43.0,1743200,42.725,,44.444444444444436
2024-02-23,41.10313415527344,42.5,43.0,42.25,43.0,977400,42.725,,39.99999999999999
2024-02-27,43.03739929199219,44.5,44.75,42.0,43.0,9359900,42.775,,70.58823529411765
2024-02-28,42.312049865722656,43.75,44.0,43.25,43.5,3281000,42.8,,63.15789473684211
2024-02-29,41.58669662475586,43.0,43.75,42.0,43.75,3923100,42.775,,54.54545454545455
2024-03-01,41.344913482666016,42.75,43.0,42.5,42.75,1628700,42.775,,52.17391304347826
2024-03-04,40.619564056396484,42.0,43.0,42.0,42.5,1725500,42.7125,,46.15384615384615
2024-03-05,40.86134719848633,42.25,42.75,41.75,42.0,1998600,42.675,,48.14814814814815
2024-03-06,41.344913482666016,42.75,43.25,42.25,42.25,2488400,42.675,,51.72413793103448
2024-03-07,41.344913482666016,42.75,43.0,42.75,42.75,369300,42.6875,,53.57142857142857
2024-03-08,41.58669662475586,43.0,43.5,42.75,42.75,3032400,42.7125,,57.14285714285714
2024-03-11,41.58669662475586,43.0,43.25,42.75,43.0,1469800,42.7375,,55.55555555555556
2024-03-12,41.58669662475586,43.0,43.0,43.0,43.0,0,42.7625,,52.0
2024-03-13,41.82848358154297,43.25,43.75,43.0,43.0,1731500,42.8,42.995,53.846153846153854
2024-03-14,42.312049865722656,43.75,43.75,43.25,43.5,967600,42.8625,42.97,55.55555555555556
2024-03-15,42.312049865722656,43.75,43.75,43.75,43.75,0,42.9375,42.92,60.0
2024-03-18,41.344913482666016,42.75,43.25,42.5,43.0,1153200,42.975,42.855,33.33333333333333
2024-03-19,41.344913482666016,42.75,43.0,42.25,42.75,1261200,43.0,42.8,38.888888888888886
2024-03-20,41.344913482666016,42.75,42.75,42.75,42.75,0,43.0,42.76,46.666666666666664
2024-03-21,42.312049865722656,43.75,44.0,43.25,43.75,2023200,43.05,42.765,61.11111111111111
2024-03-22,42.312049865722656,43.75,43.75,43.75,43.75,0,43.0875,42.78,73.33333333333333
2024-03-25,42.79561233520508,44.25,45.0,44.25,44.75,2083200,43.175,42.805,75.0
