Date,Adj Close,Close,High,Low,Open,Volume,SMA20,SMA50,RSI14
2024-01-03,39.3981819152832,42.0,42.5,41.75,42.25,1552700,,,
2024-01-04,39.632694244384766,42.25,42.5,41.75,42.0,665100,,,
2024-01-05,38.46012878417969,41.0,42.5,40.75,42.25,2085500,,,
2024-01-08,38.92915725708008,41.5,41.5,40.5,41.25,834800,,,
2024-01-09,39.632694244384766,42.25,42.5,41.5,41.5,1814300,,,
2024-01-10,39.86720657348633,42.5,42.5,41.5,42.25,1104900,,,
2024-01-11,38.92915725708008,41.5,42.75,41.5,42.5,563900,,,
2024-01-12,39.163665771484375,41.75,42.0,41.25,41.5,1052900,,,
2024-01-15,39.163665771484375,41.75,42.75,41.5,42.75,952400,,,
2024-01-16,38.69464111328125,41.25,42.0,41.0,41.5,776600,,,
2024-01-17,38.46012878417969,41.0,41.5,41.0,41.25,933500,,,
2024-01-18,39.86720657348633,42.5,43.25,41.5,41.5,3278800,,,
2024-01-19,40.33623504638672,43.0,43.75,42.25,42.75,2727400,,,
2024-01-22,39.86720657348633,42.5,43.25,42.25,43.25,1658600,,,53.33333333333333
2024-01-23,39.86720657348633,42.5,43.5,42.0,43.0,1428600,,,53.33333333333333
2024-01-24,40.570743560791016,43.25,43.25,42.5,43.0,682900,,,56.25
2024-01-25,41.27428436279297,44.0,44.0,43.0,43.25,1241200,,,70.0
2024-01-26,40.805259704589844,43.5,44.25,43.5,44.0,1490400,,,63.333333333333336
2024-01-29,40.10171890258789,42.75,43.5,42.75,43.5,872100,,,53.33333333333333
2024-01-30,39.86720657348633,42.5,42.75,42.25,42.75,624900,42.2625,,50.0
2024-01-31,40.33623504638672,43.0,43.0,42.0,42.75,2202900,42.3125,,60.714285714285715
2024-02-01,39.632694244384766,42.25,42.75,42.0,42.5,1407300,42.3125,,53.33333333333333
2024-02-02,39.3981819152832,42.0,42.75,42.0,42.25,1265000,42.3625,,51.61290322580645
2024-02-05,39.163665771484375,41.75,42.5,41.75,42.25,826500,42.375,,53.33333333333333
2024-02-06,39.632694244384766,42.25,42.5,41.5,41.75,711800,42.375,,58.064516129032256
2024-02-07,39.3981819152832,42.0,42.75,41.75,42.25,920200,42.35,,46.15384615384615
2024-02-08,38.92915725708008,41.5,42.25,41.25,42.25,952200,42.35,,38.46153846153846
2024-02-09,38.225616455078125,40.75,41.5,40.5,41.5,2138200,42.3,,37.037037037037045
2024-02-12,38.92915725708008,41.5,41.5,40.75,40.75,474300,42.2875,,43.33333333333333
2024-02-13,38.92915725708008,41.5,42.0,41.25,41.25,396100,42.3,,37.037037037037045
2024-02-14,38.69464111328125,41.25,41.5,41.0,41.5,460200,42.3125,,28.0
2024-02-15,37.9911003112793,40.5,41.5,40.25,41.25,790700,42.2125,,26.92307692307692
2024-02-16,37.52207946777344,40.0,40.75,40.0,40.25,1160300,42.0625,,28.0
2024-02-19,37.9911003112793,40.5,40.5,40.0,40.0,379600,41.9625,,34.61538461538463
2024-02-20,37.52207946777344,40.0,40.5,39.75,40.5,644500,41.8375,,26.92307692307692
2024-02-21,37.756591796875,40.25,40.5,40.0,40.0,624500,41.6875,,33.33333333333333
2024-02-22,37.756591796875,40.25,40.5,40.0,40.25,614400,41.5,,34.78260869565217
2024-02-23,39.163665771484375,41.75,42.25,41.25,41.5,1569300,41.4125,,50.0
2024-02-27,38.92915725708008,41.5,41.75,40.5,41.75,1426400,41.35,,44.444444444444436
2024-02-28,38.92915725708008,41.5,42.0,41.0,41.75,838200,41.3,,46.15384615384615
2024-02-29,38.92915725708008,41.5,42.0,41.0,41.25,1256900,41.225,,50.0
2024-03-01,38.92915725708008,41.5,43.0,41.5,42.0,1468200,41.1875,,57.14285714285714
2024-03-04,39.632694244384766,42.25,42.5,41.0,41.5,1722800,41.2,,57.14285714285714
2024-03-05,39.86720657348633,42.5,43.0,41.75,42.0,1828400,41.2375,,59.09090909090909
2024-03-06,39.19797134399414,41.0,41.75,41.0,41.75,1049500,41.175,,48.14814814814815
2024-03-07,38.95895767211914,40.75,41.5,40.5,41.0,1021600,41.1125,,52.0
2024-03-08,39.43698501586914,41.25,41.25,40.25,41.0,1087100,41.1,,60.0
2024-03-11,38.95895767211914,40.75,41.0,40.5,41.0,674600,41.1,,52.0
2024-03-12,38.95895767211914,40.75,40.75,40.75,40.75,0,41.0625,,56.52173913043478
2024-03-13,39.43698501586914,41.25,41.75,40.5,40.5,1417800,41.05,41.695,58.33333333333333
2024-03-14,39.19797134399414,41.0,41.5,40.75,41.25,540400,41.0375,41.675,55.99999999999999
2024-03-15,39.19797134399414,41.0,41.0,41.0,41.0,0,41.0625,41.65,42.10526315789474
2024-03-18,39.19797134399414,41.0,41.0,40.25,40.75,1155600,41.1125,41.65,44.444444444444436
2024-03-19,38.95895767211914,40.75,41.25,40.5,41.0,889700,41.125,41.635,42.10526315789474
2024-03-20,38.719947814941406,40.5,41.0,40.25,41.0,1268400,41.15,41.6,39.99999999999999
2024-03-21,38.95895767211914,40.75,41.0,40.5,40.75,683100,41.175,41.565,42.857142857142854
2024-03-22,38.95895767211914,40.75,40.75,40.75,40.75,0,41.2,41.55,33.33333333333333
2024-03-25,39.19797134399414,41.0,41.25,40.5,40.75,1484900,41.1625,41.535,33.33333333333333
2024-03-26,39.19797134399414,41.0,41.0,41.0,41.0,0,41.1375,41.52,50.0
2024-03-27,39.675994873046875,41.5,41.75,41.25,41.5,561700,41.1375,41.525,61.53846153846153
2024-03-28,39.675994873046875,41.5,41.5,41.5,41.5,0,41.1375,41.535,54.54545454545455
2024-03-29,40.15401840209961,42.0,42.0,41.25,41.5,1008200,41.1625,41.525,72.72727272727272
2024-04-01,41.11006546020508,43.0,43.5,41.75,42.0,1925400,41.2,41.525,80.0
2024-04-02,41.349082946777344,43.25,43.75,43.0,43.0,1680300,41.2375,41.54,78.57142857142857
2024-04-03,41.349082946777344,43.25,43.75,43.0,43.25,1146600,41.35,41.555,84.61538461538461
2024-04-04,40.63204574584961,42.5,43.25,42.25,43.25,1254700,41.4375,41.54,68.75
2024-04-05,40.39303207397461,42.25,42.75,42.0,42.5,777900,41.4875,41.505,64.70588235294119
2024-04-09,39.43698501586914,41.25,42.25,41.25,42.0,1286300,41.5125,41.46,55.0
2024-04-10,39.19797134399414,41.0,42.0,41.0,41.25,1912300,41.525,41.425,55.0
2024-04-11,39.19797134399414,41.0,41.25,40.5,41.0,1263400,41.5125,41.395,52.631578947368425
2024-04-17,38.95895767211914,40.75,41.25,39.5,40.5,3178500,41.5,41.35,50.0
2024-04-18,38.95895767211914,40.75,40.75,40.75,40.75,0,41.4875,41.32,47.368421052631575
2024-04-19,38.95895767211914,40.75,40.75,40.75,40.75,0,41.475,41.295,47.368421052631575
2024-04-22,38.95895767211914,40.75,41.5,40.75,41.5,727200,41.475,41.275,41.17647058823529
2024-04-23,39.19797134399414,41.0,41.25,40.5,41.25,440300,41.5,41.25,44.444444444444436
2024-04-24,39.19797134399414,41.0,41.0,41.0,41.0,0,41.5125,41.23,37.5
2024-04-25,39.43698501586914,41.25,41.25,40.5,40.5,527200,41.5375,41.225,23.07692307692308
2024-04-26,38.719947814941406,40.5,41.25,40.25,41.0,617300,41.5125,41.22,13.333333333333329
2024-04-29,39.19797134399414,41.0,41.25,40.25,40.5,768800,41.5125,41.21,23.529411764705884
2024-04-30,39.19797134399414,41.0,41.0,40.5,41.0,829800,41.4875,41.2,28.57142857142857
2024-05-02,38.719947814941406,40.5,41.25,40.5,41.0,579400,41.4375,41.185,26.66666666666667
2024-05-03,38.24192428588867,40.0,40.75,39.25,40.75,3007600,41.3375,41.175,30.769230769230774
2024-05-07,38.24192428588867,40.0,40.0,40.0,40.0,0,41.1875,41.175,33.33333333333333
2024-05-08,38.95895767211914,40.75,41.0,40.25,40.5,769400,41.0625,41.18,46.666666666666664
2024-05-09,38.48093795776367,40.25,41.0,40.0,40.75,723700,40.9125,41.185,43.75
2024-05-10,38.719947814941406,40.5,40.75,40.25,40.5,744500,40.8125,41.19,47.05882352941176
2024-05-13,38.719947814941406,40.5,40.75,40.25,40.5,456100,40.725,41.195,47.05882352941176
2024-05-14,38.719947814941406,40.5,41.0,40.0,40.25,2286700,40.6875,41.17,47.05882352941176
2024-05-15,38.719947814941406,40.5,40.75,40.0,40.5,1510800,40.6625,41.15,43.75
2024-05-16,38.719947814941406,40.5,40.5,40.5,40.5,0,40.6375,41.13,43.75
2024-05-17,38.48093795776367,40.25,40.5,40.0,40.25,1312500,40.6125,41.105,37.5
2024-05-20,38.48093795776367,40.25,40.25,40.25,40.25,0,40.5875,41.08,46.15384615384615
2024-05-21,38.48093795776367,40.25,40.75,40.25,40.5,666000,40.5625,41.04,36.36363636363636
2024-05-23,38.48093795776367,40.25,40.75,40.25,40.25,298000,40.5375,40.995,36.36363636363636
2024-05-24,38.48093795776367,40.25,40.25,40.25,40.25,0,40.5,40.98,44.444444444444436
