Date,Adj Close,Close,High,Low,Open,Volume,SMA20,SMA50,RSI14
2024-01-03,3.0153748989105225,3.180000066757202,3.2200000286102295,3.1600000858306885,3.180000066757202,17308800,,,
2024-01-04,3.0533041954040527,3.2200000286102295,3.2200000286102295,3.1600000858306885,3.200000047683716,25438800,,,
2024-01-05,3.0153748989105225,3.180000066757202,3.2200000286102295,3.140000104904175,3.2200000286102295,15905100,,,
2024-01-08,3.0153748989105225,3.180000066757202,3.200000047683716,3.140000104904175,3.180000066757202,17381700,,,
2024-01-09,3.0153748989105225,3.180000066757202,3.200000047683716,3.119999885559082,3.1600000858306885,24051400,,,
2024-01-10,3.091233491897583,3.259999990463257,3.259999990463257,3.180000066757202,3.200000047683716,46657800,,,
2024-01-11,3.0722689628601074,3.240000009536743,3.3399999141693115,3.180000066757202,3.259999990463257,36367700,,,
2024-01-12,3.091233491897583,3.259999990463257,3.2799999713897705,3.1600000858306885,3.2200000286102295,38257800,,,
2024-01-15,3.0153748989105225,3.180000066757202,3.2799999713897705,3.140000104904175,3.259999990463257,26395500,,,
2024-01-16,3.0153748989105225,3.180000066757202,3.240000009536743,3.180000066757202,3.200000047683716,17054600,,,
2024-01-17,2.9584810733795166,3.119999885559082,3.180000066757202,3.0999999046325684,3.180000066757202,13758800,,,
2024-01-18,2.9774458408355713,3.140000104904175,3.180000066757202,3.0999999046325684,3.119999885559082,20546800,,,
2024-01-19,2.9774458408355713,3.140000104904175,3.1600000858306885,3.0999999046325684,3.140000104904175,10465100,,,
2024-01-22,3.0153748989105225,3.180000066757202,3.240000009536743,3.0999999046325684,3.119999885559082,32498500,,,50.0
2024-01-23,2.996410369873047,3.1600000858306885,3.2200000286102295,3.119999885559082,3.1600000858306885,18096400,,,47.61905032220562
2024-01-24,3.034339666366577,3.200000047683716,3.2200000286102295,3.119999885559082,3.140000104904175,17658200,,,47.61905032220562
2024-01-25,3.034339666366577,3.200000047683716,3.2200000286102295,3.1600000858306885,3.2200000286102295,5809700,,,52.63157564517303
2024-01-26,2.996410369873047,3.1600000858306885,3.2200000286102295,3.140000104904175,3.2200000286102295,16041200,,,47.61905032220562
2024-01-29,3.0153748989105225,3.180000066757202,3.180000066757202,3.119999885559082,3.140000104904175,15084600,,,50.0
2024-01-30,2.9774458408355713,3.140000104904175,3.200000047683716,3.119999885559082,3.180000066757202,12706000,3.184000051021576,,35.00001788138917
2024-01-31,2.8067641258239746,2.9600000381469727,3.140000104904175,2.940000057220459,3.140000104904175,111198000,3.1730000495910646,,25.000010643683126
2024-02-01,2.8636579513549805,3.0199999809265137,3.0399999618530273,2.9000000953674316,2.9800000190734863,32689500,3.1630000472068787,,30.000003973642038
2024-02-02,2.882622480392456,3.0399999618530273,3.059999942779541,3.0,3.0,16261000,3.15600004196167,,37.03703213130677
2024-02-05,2.9015870094299316,3.059999942779541,3.0999999046325684,3.0199999809265137,3.0199999809265137,19063600,3.150000035762787,,39.28570668308348
2024-02-06,2.8257288932800293,2.9800000190734863,3.119999885559082,2.8399999141693115,3.0799999237060547,240653300,3.140000033378601,,37.93104440505513
2024-02-07,2.8257288932800293,2.9800000190734863,3.0199999809265137,2.9600000381469727,2.9800000190734863,38378300,3.1260000348091124,,35.71427050901116
2024-02-08,2.8257288932800293,2.9800000190734863,3.0,2.9600000381469727,2.9800000190734863,16284200,3.1130000352859497,,35.71427050901116
2024-02-09,2.844693422317505,3.0,3.0,2.9600000381469727,2.9800000190734863,12332600,3.100000035762787,,33.333318616129546
2024-02-12,2.844693422317505,3.0,3.0,2.9600000381469727,3.0,41115300,3.091000032424927,,34.61536874431751
2024-02-13,2.8257288932800293,2.9800000190734863,3.0199999809265137,2.9600000381469727,2.9800000190734863,17028400,3.081000030040741,,27.999986648553204
2024-02-14,2.8257288932800293,2.9800000190734863,3.0,2.9600000381469727,3.0,27230600,3.0740000367164613,,27.999986648553204
2024-02-15,2.7688348293304443,2.9200000762939453,2.9800000190734863,2.9200000762939453,2.9600000381469727,40963200,3.06300003528595,,26.92306457891361
2024-02-16,2.787799596786499,2.940000057220459,2.9600000381469727,2.9200000762939453,2.9200000762939453,11129800,3.053000032901764,,26.92306457891361
2024-02-19,2.787799596786499,2.940000057220459,2.9600000381469727,2.9200000762939453,2.940000057220459,11031600,3.0410000324249267,,29.166652179419998
2024-02-20,2.787799596786499,2.940000057220459,2.9800000190734863,2.9200000762939453,2.940000057220459,25828300,3.0300000309944153,,46.666666666666664
2024-02-21,2.8067641258239746,2.9600000381469727,2.9800000190734863,2.9200000762939453,2.940000057220459,12888400,3.018000030517578,,38.46153846153846
2024-02-22,2.8636579513549805,3.0199999809265137,3.0199999809265137,2.9600000381469727,2.9600000381469727,33798000,3.009000027179718,,46.666666666666664
2024-02-23,2.749870538711548,2.9000000953674316,3.0,2.859999895095825,3.0,173247300,2.9960000276565553,,30.0
2024-02-27,2.787799596786499,2.940000057220459,2.9600000381469727,2.880000114440918,2.9000000953674316,30019100,2.984000027179718,,44.44444444444444
2024-02-28,2.7688348293304443,2.9200000762939453,2.9600000381469727,2.9200000762939453,2.9600000381469727,32457500,2.9730000257492066,,42.10526315789475
2024-02-29,2.787799596786499,2.940000057220459,2.9600000381469727,2.9200000762939453,2.940000057220459,22356800,2.9720000267028808,,45.00000000000001
2024-03-01,2.8067641258239746,2.9600000381469727,2.9800000190734863,2.9200000762939453,2.9600000381469727,33921200,2.9690000295639036,,45.00000000000001
2024-03-04,2.8067641258239746,2.9600000381469727,2.9800000190734863,2.940000057220459,2.9800000190734863,6688300,2.965000033378601,,45.00000000000001
2024-03-05,2.787799596786499,2.940000057220459,2.9800000190734863,2.9200000762939453,2.9800000190734863,12605800,2.959000039100647,,45.00000000000001
2024-03-06,2.7688348293304443,2.9200000762939453,2.9600000381469727,2.9000000953674316,2.940000057220459,24901300,2.95600004196167,,42.857142857142854
2024-03-07,2.7688348293304443,2.9200000762939453,2.9800000190734863,2.880000114440918,2.9200000762939453,35970000,2.953000044822693,,50.0
2024-03-08,2.730905771255493,2.880000114440918,2.9200000762939453,2.880000114440918,2.9200000762939453,14886300,2.9480000495910645,,42.10526315789475
2024-03-11,2.787799596786499,2.940000057220459,2.9600000381469727,2.9000000953674316,2.9000000953674316,26028100,2.9450000524520874,,50.0
2024-03-12,2.787799596786499,2.940000057220459,2.940000057220459,2.940000057220459,2.940000057220459,0,2.9420000553131103,,50.0
2024-03-13,2.7688348293304443,2.9200000762939453,2.9800000190734863,2.9200000762939453,2.9800000190734863,12073300,2.939000058174133,3.0492000436782836,45.45454545454546
