Date,timestamp_bkk,ticker,type,close,volume,detail
2025-09-01,2025-09-01 10:00,GLOBAL.BK,VOLATILITY_BREAK,6.900000095367432,0,TR 0.2000 > 2.0×ATR(20) 0.0750
2025-09-01,2025-09-01 10:00,GPSC.BK,VOLATILITY_BREAK,41.5,0,TR 0.7500 > 2.0×ATR(20) 0.3500
2025-09-01,2025-09-01 10:00,ITC.BK,VOLATILITY_BREAK,14.699999809265137,0,TR 0.2000 > 2.0×ATR(20) 0.0950
2025-09-01,2025-09-01 10:00,JAS.BK,VOLATILITY_BREAK,1.5099999904632568,0,TR 0.0200 > 2.0×ATR(20) 0.0070
2025-09-01,2025-09-01 10:00,M.BK,VOLATILITY_BREAK,22.0,0,TR 0.5000 > 2.0×ATR(20) 0.1250
2025-09-01,2025-09-01 10:00,PRM.BK,VOLATILITY_BREAK,6.400000095367432,0,TR 0.1000 > 2.0×ATR(20) 0.0400
2025-09-01,2025-09-01 10:00,VGI.BK,VOLATILITY_BREAK,2.0399999618530273,0,TR 0.0600 > 2.0×ATR(20) 0.0200
2025-09-01,2025-09-01 10:00,BCP.BK,VOLATILITY_BREAK,32.25,0,TR 0.5000 > 2.0×ATR(20) 0.1625
2025-09-01,2025-09-01 10:05,AEONTS.BK,VOLATILITY_BREAK,109.0,0,TR 1.0000 > 2.0×ATR(20) 0.4500
2025-09-01,2025-09-01 10:10,M.BK,VOLUME_SPIKE,22.600000381469727,574400,"Vol 574,400 > 3.0×avg(20) ~ 102,350"
2025-09-01,2025-09-01 10:10,M.BK,VOLATILITY_BREAK,22.600000381469727,574400,TR 0.4000 > 2.0×ATR(20) 0.1650
2025-09-01,2025-09-01 10:40,MBK.BK,VOLATILITY_BREAK,17.5,0,TR 0.1000 > 2.0×ATR(20) 0.0500
2025-09-01,2025-09-01 10:45,MBK.BK,VOLATILITY_BREAK,17.5,0,TR 0.1000 > 2.0×ATR(20) 0.0500
2025-09-01,2025-09-01 10:50,AP.BK,VOLATILITY_BREAK,7.5,0,TR 0.1000 > 2.0×ATR(20) 0.0450
2025-09-01,2025-09-01 11:00,AWC.BK,VOLUME_SPIKE,2.299999952316284,4733500,"Vol 4,733,500 > 3.0×avg(20) ~ 1,371,778"
2025-09-01,2025-09-01 11:00,AWC.BK,PRICE_VOLUME_DIVERGENCE,2.299999952316284,4733500,|ret| 0.0000% < 0.15% + volume spike
2025-09-01,2025-09-01 11:00,PTTEP.BK,VOLUME_SPIKE,111.5,289104,"Vol 289,104 > 3.0×avg(20) ~ 81,984"
2025-09-01,2025-09-01 11:00,PTTEP.BK,PRICE_VOLUME_DIVERGENCE,111.5,289104,|ret| 0.0000% < 0.15% + volume spike
2025-09-01,2025-09-01 11:00,STGT.BK,VOLUME_SPIKE,6.300000190734863,168400,"Vol 168,400 > 3.0×avg(20) ~ 48,616"
2025-09-01,2025-09-01 11:00,STGT.BK,PRICE_VOLUME_DIVERGENCE,6.300000190734863,168400,|ret| 0.0000% < 0.15% + volume spike
2025-09-01,2025-09-01 11:10,BJC.BK,VOLUME_SPIKE,17.399999618530273,228200,"Vol 228,200 > 3.0×avg(20) ~ 56,400"
2025-09-01,2025-09-01 11:10,BJC.BK,VOLATILITY_BREAK,17.399999618530273,228200,TR 0.2000 > 2.0×ATR(20) 0.0800
2025-09-01,2025-09-01 11:15,TASCO.BK,VOLATILITY_BREAK,14.300000190734863,0,TR 0.1000 > 2.0×ATR(20) 0.0500
2025-09-01,2025-09-01 11:15,CBG.BK,VOLATILITY_BREAK,51.0,57700,TR 0.5000 > 2.0×ATR(20) 0.2000
2025-09-01,2025-09-01 11:15,TASCO.BK,VOLATILITY_BREAK,14.300000190734863,3000,TR 0.1000 > 2.0×ATR(20) 0.0500
2025-09-01,2025-09-01 11:15,AURA.BK,VOLATILITY_BREAK,14.699999809265137,0,TR 0.1000 > 2.0×ATR(20) 0.0400
2025-09-01,2025-09-01 11:20,STGT.BK,VOLUME_SPIKE,6.25,275400,"Vol 275,400 > 3.0×avg(20) ~ 61,076"
2025-09-01,2025-09-01 11:20,AURA.BK,VOLATILITY_BREAK,14.600000381469727,0,TR 0.1000 > 2.0×ATR(20) 0.0450
2025-09-01,2025-09-01 11:20,TASCO.BK,VOLATILITY_BREAK,14.199999809265137,0,TR 0.1000 > 2.0×ATR(20) 0.0500
2025-09-01,2025-09-01 11:25,BJC.BK,VOLUME_SPIKE,17.5,339068,"Vol 339,068 > 3.0×avg(20) ~ 85,858"
2025-09-01,2025-09-01 11:25,BJC.BK,VOLATILITY_BREAK,17.5,339068,TR 0.2000 > 2.0×ATR(20) 0.0950
2025-09-01,2025-09-01 11:25,CBG.BK,VOLUME_SPIKE,51.5,234600,"Vol 234,600 > 3.0×avg(20) ~ 29,563"
2025-09-01,2025-09-01 12:25,AMATA.BK,VOLUME_SPIKE,15.899999618530273,332900,"Vol 332,900 > 3.0×avg(20) ~ 96,908"
2025-09-01,2025-09-01 12:25,AMATA.BK,PRICE_VOLUME_DIVERGENCE,15.899999618530273,332900,|ret| 0.0000% < 0.15% + volume spike
2025-09-01,2025-09-01 12:20,BBL.BK,VOLATILITY_BREAK,155.5,1700,TR 0.5000 > 2.0×ATR(20) 0.2250
2025-09-01,2025-09-01 12:25,BCH.BK,VOLATILITY_BREAK,12.899999618530273,4200,TR 0.1000 > 2.0×ATR(20) 0.0450
2025-09-01,2025-09-01 12:25,CENTEL.BK,VOLATILITY_BREAK,29.0,18000,TR 0.2500 > 2.0×ATR(20) 0.0625
2025-09-01,2025-09-01 12:25,COM7.BK,VOLUME_SPIKE,25.5,65600,"Vol 65,600 > 3.0×avg(20) ~ 17,973"
2025-09-01,2025-09-01 12:25,COM7.BK,PRICE_VOLUME_DIVERGENCE,25.5,65600,|ret| 0.0000% < 0.15% + volume spike
2025-09-01,2025-09-01 12:25,CPF.BK,VOLUME_SPIKE,22.5,1099900,"Vol 1,099,900 > 3.0×avg(20) ~ 344,404"
2025-09-01,2025-09-01 12:25,JTS.BK,VOLATILITY_BREAK,31.0,3700,TR 0.2500 > 2.0×ATR(20) 0.1000
2025-09-01,2025-09-01 12:20,MBK.BK,VOLATILITY_BREAK,17.399999618530273,200,TR 0.1000 > 2.0×ATR(20) 0.0400
2025-09-01,2025-09-01 12:25,MEGA.BK,VOLATILITY_BREAK,28.0,2901,TR 0.2500 > 2.0×ATR(20) 0.1125
2025-09-01,2025-09-01 12:25,MOSHI.BK,VOLUME_SPIKE,40.25,19800,"Vol 19,800 > 3.0×avg(20) ~ 5,125"
2025-09-01,2025-09-01 12:25,MOSHI.BK,PRICE_VOLUME_DIVERGENCE,40.25,19800,|ret| 0.0000% < 0.15% + volume spike
2025-09-01,2025-09-01 12:25,PR9.BK,VOLUME_SPIKE,22.600000381469727,10000,"Vol 10,000 > 3.0×avg(20) ~ 2,754"
2025-09-01,2025-09-01 12:25,PR9.BK,VOLATILITY_BREAK,22.600000381469727,10000,TR 0.1000 > 2.0×ATR(20) 0.0250
2025-09-01,2025-09-01 12:25,PR9.BK,PRICE_VOLUME_DIVERGENCE,22.600000381469727,10000,|ret| 0.0000% < 0.15% + volume spike
2025-09-01,2025-09-01 12:25,PRM.BK,VOLUME_SPIKE,6.449999809265137,1291600,"Vol 1,291,600 > 3.0×avg(20) ~ 145,355"
2025-09-01,2025-09-01 12:25,SAWAD.BK,VOLATILITY_BREAK,25.25,7000,TR 0.2500 > 2.0×ATR(20) 0.0825
2025-09-01,2025-09-01 12:25,TTB.BK,VOLUME_SPIKE,1.899999976158142,2594903,"Vol 2,594,903 > 3.0×avg(20) ~ 652,255"
2025-09-01,2025-09-01 12:25,TTB.BK,PRICE_VOLUME_DIVERGENCE,1.899999976158142,2594903,|ret| 0.0000% < 0.15% + volume spike
2025-09-01,2025-09-01 14:40,CK.BK,VOLATILITY_BREAK,14.699999809265137,0,TR 0.1000 > 2.0×ATR(20) 0.0450
2025-09-01,2025-09-01 14:35,MBK.BK,VOLATILITY_BREAK,17.5,0,TR 0.1000 > 2.0×ATR(20) 0.0350
2025-09-01,2025-09-01 14:40,SJWD.BK,VOLATILITY_BREAK,10.100000381469727,0,TR 0.1000 > 2.0×ATR(20) 0.0450
2025-09-01,2025-09-01 14:35,SPALI.BK,VOLATILITY_BREAK,15.800000190734863,461928,TR 0.3000 > 2.0×ATR(20) 0.1000
2025-09-01,2025-09-01 14:40,VGI.BK,VOLATILITY_BREAK,2.059999942779541,0,TR 0.0400 > 2.0×ATR(20) 0.0130
2025-09-01,2025-09-01 14:40,SPRC.BK,VOLATILITY_BREAK,4.519999980926514,0,TR 0.0400 > 2.0×ATR(20) 0.0160
2025-09-01,2025-09-01 14:55,PR9.BK,VOLATILITY_BREAK,22.700000762939453,0,TR 0.1000 > 2.0×ATR(20) 0.0300
2025-09-01,2025-09-01 15:00,BGRIM.BK,VOLATILITY_BREAK,12.699999809265137,0,TR 0.1000 > 2.0×ATR(20) 0.0450
2025-09-01,2025-09-01 15:00,MBK.BK,VOLATILITY_BREAK,17.399999618530273,0,TR 0.1000 > 2.0×ATR(20) 0.0350
2025-09-01,2025-09-01 15:00,PR9.BK,VOLATILITY_BREAK,22.600000381469727,0,TR 0.1000 > 2.0×ATR(20) 0.0350
2025-09-01,2025-09-01 15:00,SPRC.BK,VOLATILITY_BREAK,4.539999961853027,145400,TR 0.0400 > 2.0×ATR(20) 0.0170
2025-09-01,2025-09-01 15:05,SISB.BK,VOLATILITY_BREAK,14.5,0,TR 0.1000 > 2.0×ATR(20) 0.0500
2025-09-01,2025-09-01 15:05,WHAUP.BK,VOLATILITY_BREAK,3.859999895095825,0,TR 0.0200 > 2.0×ATR(20) 0.0070
2025-09-01,2025-09-01 15:05,AURA.BK,VOLATILITY_BREAK,14.5,0,TR 0.1000 > 2.0×ATR(20) 0.0450
2025-09-01,2025-09-01 15:10,SJWD.BK,VOLATILITY_BREAK,10.0,0,TR 0.1000 > 2.0×ATR(20) 0.0500
2025-09-01,2025-09-01 15:10,WHAUP.BK,VOLATILITY_BREAK,3.880000114440918,51600,TR 0.0200 > 2.0×ATR(20) 0.0080
2025-09-01,2025-09-01 15:15,EGCO.BK,VOLATILITY_BREAK,117.5,300,TR 0.5000 > 2.0×ATR(20) 0.1750
2025-09-01,2025-09-01 15:15,MBK.BK,VOLATILITY_BREAK,17.5,0,TR 0.1000 > 2.0×ATR(20) 0.0400
2025-09-01,2025-09-01 15:15,AURA.BK,VOLATILITY_BREAK,14.5,0,TR 0.1000 > 2.0×ATR(20) 0.0400
2025-09-01,2025-09-01 15:15,MOSHI.BK,VOLATILITY_BREAK,40.0,3300,TR 0.2500 > 2.0×ATR(20) 0.0750
2025-09-01,2025-09-01 15:15,WHAUP.BK,VOLATILITY_BREAK,3.859999895095825,0,TR 0.0200 > 2.0×ATR(20) 0.0090
2025-09-01,2025-09-01 15:20,AAV.BK,VOLUME_SPIKE,1.2300000190734863,3030600,"Vol 3,030,600 > 3.0×avg(20) ~ 876,149"
2025-09-01,2025-09-01 15:20,SISB.BK,VOLATILITY_BREAK,14.5,0,TR 0.1000 > 2.0×ATR(20) 0.0500
2025-09-01,2025-09-01 15:20,QH.BK,VOLATILITY_BREAK,1.3799999952316284,0,TR 0.0100 > 2.0×ATR(20) 0.0035
2025-09-01,2025-09-01 15:25,QH.BK,VOLATILITY_BREAK,1.3700000047683716,0,TR 0.0100 > 2.0×ATR(20) 0.0040
2025-09-01,2025-09-01 15:25,AURA.BK,VOLATILITY_BREAK,14.600000381469727,2200,TR 0.1000 > 2.0×ATR(20) 0.0400
2025-09-01,2025-09-01 15:25,PR9.BK,VOLATILITY_BREAK,22.700000762939453,0,TR 0.1000 > 2.0×ATR(20) 0.0300
2025-09-01,2025-09-01 15:30,MOSHI.BK,VOLATILITY_BREAK,40.25,0,TR 0.2500 > 2.0×ATR(20) 0.0875
2025-09-01,2025-09-01 15:30,AEONTS.BK,VOLUME_SPIKE,108.5,9300,"Vol 9,300 > 3.0×avg(20) ~ 2,586"
2025-09-01,2025-09-01 15:25,AURA.BK,VOLATILITY_BREAK,14.600000381469727,6000,TR 0.1000 > 2.0×ATR(20) 0.0400
2025-09-01,2025-09-01 15:30,MEGA.BK,VOLUME_SPIKE,28.5,19200,"Vol 19,200 > 3.0×avg(20) ~ 5,875"
2025-09-01,2025-09-01 15:30,MEGA.BK,PRICE_VOLUME_DIVERGENCE,28.5,19200,|ret| 0.0000% < 0.15% + volume spike
2025-09-01,2025-09-01 15:30,MOSHI.BK,VOLATILITY_BREAK,40.25,0,TR 0.2500 > 2.0×ATR(20) 0.0875
2025-09-01,2025-09-01 15:30,SJWD.BK,VOLUME_SPIKE,10.0,181000,"Vol 181,000 > 3.0×avg(20) ~ 15,354"
2025-09-01,2025-09-01 15:35,TFG.BK,VOLATILITY_BREAK,5.050000190734863,16000,TR 0.0500 > 2.0×ATR(20) 0.0250
2025-09-01,2025-09-01 15:35,WHAUP.BK,VOLATILITY_BREAK,3.880000114440918,0,TR 0.0200 > 2.0×ATR(20) 0.0100
2025-09-01,2025-09-01 15:35,AURA.BK,VOLATILITY_BREAK,14.5,0,TR 0.1000 > 2.0×ATR(20) 0.0450
2025-09-01,2025-09-01 15:40,PR9.BK,VOLATILITY_BREAK,22.600000381469727,1900,TR 0.1000 > 2.0×ATR(20) 0.0400
2025-09-01,2025-09-01 15:40,JAS.BK,VOLUME_SPIKE,1.5299999713897705,973100,"Vol 973,100 > 3.0×avg(20) ~ 279,000"
2025-09-01,2025-09-01 15:45,JTS.BK,VOLATILITY_BREAK,30.75,0,TR 0.2500 > 2.0×ATR(20) 0.1125
2025-09-01,2025-09-01 15:45,MOSHI.BK,VOLATILITY_BREAK,40.0,0,TR 0.2500 > 2.0×ATR(20) 0.0875
2025-09-01,2025-09-01 15:45,QH.BK,VOLATILITY_BREAK,1.3600000143051147,0,TR 0.0100 > 2.0×ATR(20) 0.0045
2025-09-01,2025-09-01 15:50,BLA.BK,VOLATILITY_BREAK,17.899999618530273,0,TR 0.1000 > 2.0×ATR(20) 0.0300
2025-09-01,2025-09-01 15:50,PR9.BK,VOLATILITY_BREAK,22.600000381469727,3400,TR 0.1000 > 2.0×ATR(20) 0.0400
2025-09-01,2025-09-01 15:50,QH.BK,VOLATILITY_BREAK,1.3600000143051147,0,TR 0.0100 > 2.0×ATR(20) 0.0040
2025-09-01,2025-09-01 15:50,BGRIM.BK,VOLATILITY_BREAK,12.699999809265137,0,TR 0.1000 > 2.0×ATR(20) 0.0450
2025-09-01,2025-09-01 15:55,QH.BK,VOLATILITY_BREAK,1.3700000047683716,0,TR 0.0100 > 2.0×ATR(20) 0.0045
2025-09-01,2025-09-01 15:55,SISB.BK,VOLATILITY_BREAK,14.5,0,TR 0.1000 > 2.0×ATR(20) 0.0350
2025-09-01,2025-09-01 15:55,BGRIM.BK,VOLATILITY_BREAK,12.800000190734863,0,TR 0.1000 > 2.0×ATR(20) 0.0500
