Date,timestamp_bkk,ticker,type,close,volume,detail
2025-08-29,2025-08-29 10:05,GLOBAL.BK,VOLATILITY_BREAK,6.25,0,TR 0.0500 > 2.0×ATR(20) 0.0225
2025-08-29,2025-08-29 10:05,MTC.BK,VOLATILITY_BREAK,37.25,0,TR 0.2500 > 2.0×ATR(20) 0.1125
2025-08-29,2025-08-29 10:00,PRM.BK,VOLATILITY_BREAK,6.099999904632568,40000,TR 0.1000 > 2.0×ATR(20) 0.0425
2025-08-29,2025-08-29 10:00,STGT.BK,VOLATILITY_BREAK,6.400000095367432,0,TR 0.0500 > 2.0×ATR(20) 0.0200
2025-08-29,2025-08-29 10:05,BLA.BK,VOLATILITY_BREAK,17.600000381469727,44600,TR 0.2000 > 2.0×ATR(20) 0.0850
2025-08-29,2025-08-29 10:05,JMT.BK,VOLUME_SPIKE,11.899999618530273,339200,"Vol 339,200 > 3.0×avg(20) ~ 78,192"
2025-08-29,2025-08-29 10:05,MBK.BK,VOLUME_SPIKE,17.5,53110,"Vol 53,110 > 3.0×avg(20) ~ 6,641"
2025-08-29,2025-08-29 10:10,STA.BK,VOLATILITY_BREAK,12.0,0,TR 0.1000 > 2.0×ATR(20) 0.0350
2025-08-29,2025-08-29 10:10,MEGA.BK,VOLATILITY_BREAK,28.25,0,TR 0.2500 > 2.0×ATR(20) 0.1125
2025-08-29,2025-08-29 10:10,MTC.BK,VOLATILITY_BREAK,37.25,0,TR 0.2500 > 2.0×ATR(20) 0.1125
2025-08-29,2025-08-29 10:15,CBG.BK,VOLUME_SPIKE,50.5,95950,"Vol 95,950 > 3.0×avg(20) ~ 10,834"
2025-08-29,2025-08-29 10:15,CBG.BK,PRICE_VOLUME_DIVERGENCE,50.5,95950,|ret| 0.0000% < 0.15% + volume spike
2025-08-29,2025-08-29 10:15,CPN.BK,VOLUME_SPIKE,53.0,270500,"Vol 270,500 > 3.0×avg(20) ~ 86,826"
2025-08-29,2025-08-29 10:15,LH.BK,VOLATILITY_BREAK,3.859999895095825,0,TR 0.0400 > 2.0×ATR(20) 0.0170
2025-08-29,2025-08-29 10:15,SPALI.BK,VOLUME_SPIKE,15.300000190734863,156800,"Vol 156,800 > 3.0×avg(20) ~ 30,572"
2025-08-29,2025-08-29 10:15,SPALI.BK,PRICE_VOLUME_DIVERGENCE,15.300000190734863,156800,|ret| 0.0000% < 0.15% + volume spike
2025-08-29,2025-08-29 10:20,RCL.BK,VOLUME_SPIKE,27.75,90300,"Vol 90,300 > 3.0×avg(20) ~ 20,042"
2025-08-29,2025-08-29 10:20,RCL.BK,PRICE_VOLUME_DIVERGENCE,27.75,90300,|ret| 0.0000% < 0.15% + volume spike
2025-08-29,2025-08-29 10:20,TRUE.BK,VOLUME_SPIKE,11.699999809265137,8817700,"Vol 8,817,700 > 3.0×avg(20) ~ 1,555,503"
2025-08-29,2025-08-29 10:25,BTS.BK,VOLUME_SPIKE,3.2799999713897705,8737501,"Vol 8,737,501 > 3.0×avg(20) ~ 2,700,881"
2025-08-29,2025-08-29 10:25,BTS.BK,PRICE_VOLUME_DIVERGENCE,3.2799999713897705,8737501,|ret| 0.0000% < 0.15% + volume spike
2025-08-29,2025-08-29 10:25,JTS.BK,VOLATILITY_BREAK,30.75,0,TR 0.2500 > 2.0×ATR(20) 0.0875
2025-08-29,2025-08-29 10:25,STA.BK,VOLATILITY_BREAK,12.100000381469727,0,TR 0.1000 > 2.0×ATR(20) 0.0350
2025-08-29,2025-08-29 10:25,AWC.BK,VOLUME_SPIKE,2.319999933242798,2495700,"Vol 2,495,700 > 3.0×avg(20) ~ 720,393"
2025-08-29,2025-08-29 12:25,BCPG.BK,VOLUME_SPIKE,8.5,568200,"Vol 568,200 > 3.0×avg(20) ~ 186,866"
2025-08-29,2025-08-29 12:25,BJC.BK,VOLATILITY_BREAK,17.399999618530273,19100,TR 0.1000 > 2.0×ATR(20) 0.0450
2025-08-29,2025-08-29 12:25,JMT.BK,VOLUME_SPIKE,11.899999618530273,257400,"Vol 257,400 > 3.0×avg(20) ~ 59,330"
2025-08-29,2025-08-29 12:25,LH.BK,VOLATILITY_BREAK,3.9000000953674316,1339750,TR 0.0400 > 2.0×ATR(20) 0.0190
2025-08-29,2025-08-29 12:25,MTC.BK,VOLATILITY_BREAK,37.25,3700,TR 0.2500 > 2.0×ATR(20) 0.0625
2025-08-29,2025-08-29 12:25,SPALI.BK,VOLATILITY_BREAK,15.199999809265137,0,TR 0.1000 > 2.0×ATR(20) 0.0450
2025-08-29,2025-08-29 12:25,STA.BK,VOLUME_SPIKE,12.0,107134,"Vol 107,134 > 3.0×avg(20) ~ 14,331"
2025-08-29,2025-08-29 12:25,STA.BK,PRICE_VOLUME_DIVERGENCE,12.0,107134,|ret| 0.0000% < 0.15% + volume spike
2025-08-29,2025-08-29 12:25,TCAP.BK,VOLUME_SPIKE,51.0,355414,"Vol 355,414 > 3.0×avg(20) ~ 46,249"
2025-08-29,2025-08-29 12:25,TCAP.BK,VOLATILITY_BREAK,51.0,355414,TR 0.5000 > 2.0×ATR(20) 0.2000
2025-08-29,2025-08-29 12:25,TFG.BK,VOLUME_SPIKE,5.099999904632568,925450,"Vol 925,450 > 3.0×avg(20) ~ 274,614"
2025-08-29,2025-08-29 12:25,TFG.BK,PRICE_VOLUME_DIVERGENCE,5.099999904632568,925450,|ret| 0.0000% < 0.15% + volume spike
2025-08-29,2025-08-29 12:25,TU.BK,VOLUME_SPIKE,12.300000190734863,309708,"Vol 309,708 > 3.0×avg(20) ~ 75,041"
2025-08-29,2025-08-29 12:25,TU.BK,PRICE_VOLUME_DIVERGENCE,12.300000190734863,309708,|ret| 0.0000% < 0.15% + volume spike
2025-08-29,2025-08-29 13:55,BJC.BK,VOLATILITY_BREAK,17.299999237060547,0,TR 0.1000 > 2.0×ATR(20) 0.0500
2025-08-29,2025-08-29 13:55,CHG.BK,VOLATILITY_BREAK,1.590000033378601,0,TR 0.0100 > 2.0×ATR(20) 0.0040
2025-08-29,2025-08-29 13:55,CPALL.BK,VOLUME_SPIKE,44.25,1878606,"Vol 1,878,606 > 3.0×avg(20) ~ 377,452"
2025-08-29,2025-08-29 13:55,CPALL.BK,PRICE_VOLUME_DIVERGENCE,44.25,1878606,|ret| 0.0000% < 0.15% + volume spike
2025-08-29,2025-08-29 13:55,CPF.BK,VOLUME_SPIKE,22.299999237060547,2260663,"Vol 2,260,663 > 3.0×avg(20) ~ 450,775"
2025-08-29,2025-08-29 13:55,MOSHI.BK,VOLATILITY_BREAK,40.0,0,TR 0.5000 > 2.0×ATR(20) 0.2000
2025-08-29,2025-08-29 13:55,SCB.BK,VOLUME_SPIKE,129.0,980701,"Vol 980,701 > 3.0×avg(20) ~ 76,453"
2025-08-29,2025-08-29 13:55,SPALI.BK,VOLATILITY_BREAK,15.300000190734863,0,TR 0.1000 > 2.0×ATR(20) 0.0450
