Date,timestamp_bkk,ticker,type,close,volume,detail
2025-09-02,2025-09-02 14:55,BTG.BK,VOLATILITY_BREAK,17.399999618530273,0,TR 0.1000 > 2.0×ATR(20) 0.0500
2025-09-02,2025-09-02 14:55,WHAUP.BK,VOLATILITY_BREAK,3.940000057220459,0,TR 0.0200 > 2.0×ATR(20) 0.0090
2025-09-02,2025-09-02 14:55,SPALI.BK,VOLATILITY_BREAK,15.699999809265137,0,TR 0.1000 > 2.0×ATR(20) 0.0450
2025-09-02,2025-09-02 14:55,EA.BK,VOLATILITY_BREAK,2.5199999809265137,0,TR 0.0200 > 2.0×ATR(20) 0.0090
2025-09-02,2025-09-02 15:00,PLANB.BK,VOLUME_SPIKE,4.400000095367432,1350900,"Vol 1,350,900 > 3.0×avg(20) ~ 373,441"
2025-09-02,2025-09-02 15:00,TASCO.BK,VOLATILITY_BREAK,14.5,0,TR 0.1000 > 2.0×ATR(20) 0.0400
2025-09-02,2025-09-02 15:00,TLI.BK,VOLUME_SPIKE,9.949999809265137,632700,"Vol 632,700 > 3.0×avg(20) ~ 142,291"
2025-09-02,2025-09-02 15:00,TLI.BK,VOLATILITY_BREAK,9.949999809265137,632700,TR 0.0500 > 2.0×ATR(20) 0.0250
2025-09-02,2025-09-02 15:00,TOA.BK,VOLATILITY_BREAK,14.899999618530273,0,TR 0.1000 > 2.0×ATR(20) 0.0450
2025-09-02,2025-09-02 15:00,CK.BK,VOLATILITY_BREAK,14.699999809265137,0,TR 0.1000 > 2.0×ATR(20) 0.0450
2025-09-02,2025-09-02 15:00,MBK.BK,VOLATILITY_BREAK,17.399999618530273,20400,TR 0.1000 > 2.0×ATR(20) 0.0350
2025-09-02,2025-09-02 15:05,ITC.BK,VOLATILITY_BREAK,15.100000381469727,0,TR 0.1000 > 2.0×ATR(20) 0.0400
2025-09-02,2025-09-02 15:05,MINT.BK,VOLATILITY_BREAK,23.600000381469727,0,TR 0.1000 > 2.0×ATR(20) 0.0450
2025-09-02,2025-09-02 15:05,MBK.BK,VOLATILITY_BREAK,17.5,0,TR 0.1000 > 2.0×ATR(20) 0.0400
